btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,google_trend_2,google_trend_3,wikipedia_trend_2,class_y0
243642.57112225,471.916,472.58,33.3333333333,-0.5919913588,-0.6726575919,-1.1320236808,-1.4368835541,-1.5996218655,463.48,11,10,7916,0
231164.79674325,467.41,468.6116666667,33.3333333333,-0.9726641762,-1.3921903889,-1.6821525405,-1.8861561894,-2.1726905132,452.99,11,10,7679,0
209100.91205155,456.814,460.3416666667,25,-2.3495944337,-2.8064170586,-3.3171743306,-4.1759505632,-6.1792106131,426.62,11,10,7501,0
179368.19168955,440.888,446.655,25,-3.6657047575,-4.2635946363,-5.1515855598,-6.6410330832,-7.1028555532,395.86,11,10,7316,1
199284.71662415,428.746,435.5333333333,33.3333333333,-2.769524242,-3.0619998361,-3.3584362771,-1.948049109,3.2067573351,410.92,12,11,6319,0
185102.00097225,416.252,423.88,25,-2.9053853274,-3.0885590309,-2.0583418368,0.4639150214,-2.2789272924,400.77,12,11,4928,1
195905.01855185,405.848,413.555,25,-2.4448348652,-1.5112409282,0.3526306135,-1.0744327473,0.1300617977,399.77,12,11,5386,1
222904.31240185,408.642,411.3683333333,33.3333333333,0.6468380937,2.5842615054,2.3767628955,4.7046079895,9.2791541813,440.85,12,11,7000,0
208763.11347665,414.206,411.1483333333,33.3333333333,1.3583567983,0.8962566641,1.9546513163,2.8669460756,-3.5452620302,423.57,12,11,7709,0
193746.24442265,414.206,413.2983333333,25,0,0.5697318231,0.7162884982,-3.5651443433,-3.5850266565,410,12,11,9717,0
183825.12742778,415.01,412.4333333333,25,0.2002208175,0.2177605725,-2.8027039638,-2.4314249306,-1.2778232048,405.08,12,11,8082,0
178352.5276352,415.35,412.8033333333,25,0.0848050757,-2.2137822007,-1.7699555909,-0.8624200581,-0.4470169115,399.16,11,12,6213,0
162212.7627069,402.626,408.6833333333,25,-3.1314429918,-3.0279882322,-2.8423087575,-3.6245515338,-6.8020861562,375.35,11,12,4599,0
142186.2555765,392.73,397.8883333333,25,-2.4837607894,-2.2084443226,-2.5186513619,-3.5544685871,-0.3068510179,374.17,11,12,4842,1
156476.2148717,389.196,392.4566666667,33.3333333333,-0.8838094844,-0.7853060542,-0.8980691018,2.0539394254,4.4147298686,389.56,11,12,7308,0
143438.6164222,385.454,388.4733333333,33.3333333333,-0.9494064581,-1.0750038447,0.8340235924,1.4044608976,-1.6058080734,384.85,11,12,7295,0
133024.4192993,380.036,383.6583333333,25,-1.3961491448,-0.044664892,0.0427304834,-2.1432692093,-2.6807303451,376.29,11,12,7497,0
112615.4442453,376.714,376.4866666667,25,-0.905220638,-1.054813043,-2.8779940135,-3.5140869836,-4.347443622,358.71,11,12,6947,0
83633.6401792996,367.116,368.2966666667,16.6666666667,-2.7449813617,-4.5349091693,-5.5112762012,-6.9265491292,-9.5056546365,326.24,11,11,6434,0
21907.2685705996,353.602,359.85,8.3333333333,-3.7935355339,-4.340467399,-4.8937130836,-5.1668478144,-0.8280409924,322.82,11,11,4923,1
91444.9307381996,342.348,349.4333333333,16.6666666667,-3.1613771758,-3.2815388834,-2.9262373039,0.3634713624,1.5549837172,328.56,11,11,5439,1
114406.8207512,334.372,341.09,25,-2.2507797945,-1.7266138376,0.866399762,1.7136201392,1.8722565612,334.8,11,11,8185,1
143021.6518163,333.77,337.9316666667,33.3333333333,-0.1685175197,2.1657667595,3.1637026767,3.9680621565,6.0638677519,355.73,11,11,7978,1
190838.901864,341.33,338.81,41.6666666667,2.1927998806,2.9480100989,3.4123522261,4.1824000586,2.3009323652,364.01,11,11,7712,0
170295.6262266,348.804,344.59,41.6666666667,2.1862453385,2.3440607439,2.5013288048,0.7200593312,-0.8608137029,360.85,11,11,7157,1
180268.8949324,355.486,351.0033333333,50,1.9366687764,1.9527718303,0.582406523,-0.2768563981,0.3071009067,362.77,11,11,6430,1
194519.3666439,364.148,359.2566666667,50,2.4330363992,1.5253285611,1.2667939597,2.3305977909,4.3540946751,378.48,11,11,4928,1
220603.113,371.522,368.89,58.3333333333,1.9723853142,1.8902485514,2.8072693028,4.0573535008,3.7606123266,392.99,11,11,4942,1
245425.2754571,379.396,376.8316666667,66.6666666667,2.0539541184,2.7826460738,3.6078277961,3.2346943566,2.7087763867,402.01,11,11,7950,0
226277.5850367,386.122,381.9166666667,66.6666666667,1.7819326665,2.1506406065,1.416155917,0.2439277122,-2.2209209623,394.52,11,11,8027,0
203501.0696158,390.512,385.76,66.6666666667,1.177362479,0.38317943,-0.7426315355,-2.4683354966,-2.7157500309,384.19,11,11,7307,0
192993.2433285,391.62,389.3683333333,66.6666666667,0.2909104009,-0.5765150805,-1.6716122362,-1.3969578731,-0.0781657153,383.2,11,11,5958,1
200068.0687564,391.216,391.4466666667,66.6666666667,-0.1031693598,-0.8061557964,-0.3345674077,0.8560239039,1.7902135231,390.59,13,11,5360,0
196825.69507662,388.046,390.6016666667,58.3333333333,-0.8017156111,-0.4469142734,0.3093643125,0.5031293264,-0.7839548703,389.06,13,11,4141,0
184743.89565182,385.384,386.9066666667,50,-0.686388634,-0.1790482848,-0.212675808,-1.2141204735,-1.6442860767,381,13,11,4228,1
192697.2187019,385.756,385.455,50,0.0966536905,0.1403585419,-0.4095931184,-0.2224122425,1.1994615917,385.79,13,11,5543,0
184381.56850593,385.434,385.1366666667,50,-0.0841072691,-0.5526874672,-0.4755983328,0.1087455391,-0.9819705135,382.05,13,11,5410,0
163323.12794053,378.754,380.725,41.6666666667,-1.7878591492,-2.038835219,-2.1703515997,-3.8552581954,-6.7285458773,356.81,13,11,5379,1
178962.63245773,373.02,375.4383333333,41.6666666667,-1.5372184973,-1.5104516025,-2.4137560006,-3.1296487441,0.4692483891,358.78,13,11,5075,0
167866.83331873,366.516,368.965,33.3333333333,-1.7833425812,-2.5290436244,-3.0447346614,-1.2028290535,-2.8749064961,348.69,11,13,4517,1
175783.68768892,360.39,364.6266666667,33.3333333333,-1.6544063415,-1.8225152985,-0.1871717722,-0.5153818529,1.8441427903,355.19,11,13,3506,0
166243.01601126,353.982,358.6583333333,33.3333333333,-1.7518432137,-0.5076675477,-0.8333061934,0.187493958,-1.4691548743,351.03,11,13,3829,1
173246.95246206,353.938,354.4783333333,41.6666666667,-0.0123225142,-0.13271524,0.781348512,0.2499513729,1.9690576201,355.71,11,13,5071,0
159990.69798086,349.306,350.8983333333,41.6666666667,-1.334288726,-0.9491342834,-1.8802266413,-2.0857625249,-6.1405826698,336.37,11,13,5373,1
174110.46316766,348.796,348.7783333333,41.6666666667,-0.1467991565,-0.6445346432,-0.3696612329,-1.5390206594,3.0625413511,346.14,11,13,5338,0
166584.70592238,345.358,346.995,41.6666666667,-0.9921678796,-0.8729211309,-1.8202473813,0.339920263,-2.382700825,337.99,11,13,5040,0
151614.14806678,340.298,341.915,41.6666666667,-1.5006295075,-2.3680512894,-1.1105408292,-3.1970819194,-4.0114630138,324.55,10,11,4830,0
143278.73120528,333.778,337.6416666667,33.3333333333,-1.9153944122,-0.8590973477,-2.1663102473,-2.0581149585,-0.1047669032,324.23,10,11,4333,1
154555.00368558,331.738,332.3983333333,41.6666666667,-0.6171088467,-1.5370213962,-1.2551282533,0.123039127,0.3508451572,326.45,10,11,5402,1
168258.08165448,328.554,331.485,50,-0.9416843699,-0.5814302561,0.5619139965,0.8952544464,1.4396637355,329.96,10,11,6180,1
183631.48154638,328.632,330.1916666667,50,0.0230643017,1.0316961305,1.4105171418,1.9403531341,2.4410425327,338.37,10,11,6211,1
197920.27819948,333.69,332.1916666667,58.3333333333,1.5000580708,1.9012643143,2.4180706999,2.9072741822,3.3735058316,349.99,10,11,6257,0
190677.15277472,337.25,335.1016666667,50,1.0684890768,1.2479000568,1.1839788305,0.5554469794,-2.2626118728,342.16,10,11,7201,1
194448.18526392,341.228,338.6066666667,58.3333333333,1.1862350341,1.1228778587,0.6834896341,-0.6615184647,0.9395749435,346.19,9,10,7072,1
204985.34474282,348.138,345.1516666667,58.3333333333,1.9901583795,1.8774373411,1.3787478443,3.1994277029,5.4592804623,365.37,9,10,4779,1
224258.41934252,353.748,351.1866666667,66.6666666667,1.5927596569,1.1475731133,2.284301442,2.9566646912,0.4540489201,366.43,9,10,4819,1
231960.84116104,357.88,356.565,66.6666666667,1.1470727691,1.9994939296,2.3528002583,0.7995601563,1.1450713925,370.09,9,10,6538,1
276001.24325664,374.774,369.3383333333,75,4.4127732627,5.2810728425,5.2216703025,7.6054809938,14.065890595,426.64,9,10,6645,0
226116.73127464,389.882,382.4666666667,75,3.9558467144,3.5799882774,4.6219680632,6.3604163986,-1.3450577979,417.85,9,10,6842,0
204459.02083974,396.924,391.565,75,1.8429505576,2.190175967,2.5385441585,-3.2251290597,-5.1052003216,399.97,9,10,7659,0
190030.25176874,399.036,393.6016666667,66.6666666667,0.5682230944,0.4240110199,-4.1232821718,-5.5123943588,-5.9195883961,376.97,10,9,6531,1
199710.74402422,402.878,397.5066666667,66.6666666667,1.0105895843,-2.2532356684,-2.5559616252,-1.281342277,3.3569038421,389.86,10,9,4416,0
175401.30483542,395.09,400.3466666667,58.3333333333,-1.914221517,-2.0565124467,-1.0402831551,1.3993694654,-0.5581649113,388.72,10,9,4626,0
160196.04888252,385.88,391.7216666667,50,-2.3172114863,-1.6202142775,-0.1870895713,-1.9590862779,-3.3600076446,374.87,10,9,6534,1
169181.03010592,381.69,384.7383333333,58.3333333333,-1.0759837647,0.1349173931,-0.9390780898,-1.1295346791,1.1009382863,379.04,10,9,7015,0
152800.13540562,377.586,377.4866666667,50,-1.1193715411,-2.2384403869,-2.7985322121,-2.5177944959,-6.1365272782,356.47,10,9,6166,0
137551.24884222,369.854,373.1883333333,41.6666666667,-2.0886367711,-2.4712547361,-2.1750037666,-3.8129747931,-1.489422308,351.19,10,9,5765,1
144256.94652847,362.94,367.065,41.6666666667,-1.8679621739,-1.4949508063,-2.3602471705,-0.4721071166,0.5452080747,354.29,11,10,5161,1
152228.79335937,361.398,363.645,41.6666666667,-0.4156203739,-0.794760039,0.9858290407,2.2234547151,3.9017013554,367.17,11,10,3711,1
171308.47009257,360.79,363.83,41.6666666667,-0.1610562066,1.3328115613,2.2735561844,3.1377302392,2.3737591229,375.99,11,10,62269,1
187465.16530407,364.97,363.5533333333,50,1.1395210736,1.7967569189,2.213939867,1.3700591228,0.3663591227,377.05,11,10,5100,0
174443.87125817,368.43,365.5583333333,50,0.9616969974,1.065819228,0.1205251856,-1.0060917831,-2.378542689,368.5,11,10,5134,1
180662.26099179,371.802,368.6883333333,58.3333333333,0.9328201523,0.1905998515,-0.5371199056,-0.9888594198,0.4008238494,369.98,11,10,5444,1
194454.12823409,373.74,372.645,58.3333333333,0.5209761926,0.0577804601,-0.0450790942,1.1216527032,1.8424815571,376,11,10,5351,0
187202.03626882,373.64,374.0316666667,58.3333333333,-0.026614152,-0.1248574707,0.6263709354,0.7391444784,-0.3641926003,375.48,10,11,4502,1
190287.3350562,373.568,374.2016666667,66.6666666667,-0.0190885245,0.5707750166,0.6274254057,0.01989733,0.4039872604,376.09,10,11,3631,0
183349.51008881,375.174,374.0616666667,58.3333333333,0.4311402742,0.4387193804,-0.0292013451,0.1382942825,-0.1273986955,376.53,10,11,3495,1
189900.28907137,377.082,375.8983333333,66.6666666667,0.5091669249,0.1758382669,0.3558485559,0.3317792037,0.7909571029,379.52,10,11,5957,0
181443.05792429,376.776,376.79,66.6666666667,-0.0813625339,-0.0106550173,-0.1488691099,-0.1596043172,-1.1101657372,376.61,10,11,6320,0
169110.18461719,375.51,375.5066666667,58.3333333333,-0.3400337059,-0.5260389474,-0.6589190314,-1.3838570986,-1.65754846,369.89,10,11,6304,1
177710.69924868,375.308,375.5916666667,58.3333333333,-0.0536513781,-0.0352145488,-0.3106050993,0.0891752196,1.8358988993,376,10,11,6890,0
175324.57046528,374.878,375.1533333333,50,-0.1145280193,-0.3408992999,-0.0844771541,0.7020584988,-0.4317819017,375.05,9,10,5459,1
177815.23881185,374.426,375.275,50,-0.119453829,0.128224148,0.723481684,0.1672730764,0.7663280544,376.03,9,10,3888,0
165478.50954455,371.62,372.2383333333,50,-0.7619400169,-0.5380379061,-1.3293501745,-1.778134311,-4.3225966764,362.74,9,10,4182,0
146444.38773755,368.194,368.355,41.6666666667,-0.9502751032,-1.6468186038,-2.0518308378,-3.4609102839,-2.5992238914,352.02,9,10,6720,0
139480.19925977,362.036,364.3633333333,33.3333333333,-1.7087243177,-2.0279599217,-2.9593892471,-2.2777855325,-1.9563471736,345.22,9,10,6203,1
155639.94640617,356.94,359.8466666667,41.6666666667,-1.4097195236,-1.9537314181,-1.1641096654,-0.4465525523,1.0632420689,348.88,9,10,5577,1
163719.57662373,351.936,356.1566666667,41.6666666667,-1.3724368694,-0.6348969177,0.0198787403,1.0079916972,0.9527413255,353.33,9,10,8865,0
159874.33379654,350.01,351.8916666667,41.6666666667,-0.5403080457,-0.0255790842,0.6180102789,0.3953943839,-0.1619525577,351.67,10,9,6913,1
166413.22689304,350.908,351.095,41.6666666667,0.2534788005,0.805935294,0.720166369,0.6038788908,1.3697103392,357.3,10,9,4059,0
158320.38551248,351.666,350.59,41.6666666667,0.218379894,0.0071643502,-0.3080279748,-0.3810656834,-2.131841706,348.85,10,9,3847,0
140137.01358798,347.696,347.8966666667,41.6666666667,-1.1715126658,-1.7025761636,-2.2161173656,-4.009031218,-5.88622073,329.05,10,9,5611,0
117245.01994628,341.648,343.4133333333,33.3333333333,-1.7952243181,-2.2035422581,-3.3946264573,-4.0260188329,-2.1658169358,321.96,10,9,6988,0
95641.4071608796,333.848,336.8183333333,33.3333333333,-2.3508982922,-3.28105045,-3.6641200313,-2.553069682,-2.9403224282,312.65,10,9,6328,1
111637.02607468,326.21,331.2616666667,33.3333333333,-2.2660351742,-2.2995835412,-1.1040378116,-0.5731482495,1.7940259292,318.58,10,9,5563,1
123015.91458318,322.768,327.14,41.6666666667,-1.0113936708,0.2073130941,0.9983564373,2.9676958701,4.1413658111,331.77,11,10,4905,0
116657.83209858,320.96,322.3083333333,41.6666666667,-0.5571493919,-0.154982506,0.7734641348,0.2631832376,-3.6149993359,320.88,11,10,4041,1
128470.59852478,322.872,322.7266666667,50,0.5851448636,1.4665116865,1.3573402723,-0.0346724971,3.5456543418,332.52,11,10,3612,1
136150.37253384,327.722,325.2133333333,50,1.4939438437,1.4189233223,0.5114424928,2.5746634071,1.6036724724,336.9,11,10,5168,0
130265.49653616,328.668,326.945,41.6666666667,0.2949896786,-0.6666043545,0.3161939727,-1.2985362119,-4.2007448962,323.03,11,10,4752,0
126377.24838652,326.282,327.2,41.6666666667,-0.732376772,-0.0117211311,-1.1975129554,-2.5981056692,-0.9954664423,319.85,11,10,3904,1
132783.51281525,327.934,326.6133333333,41.6666666667,0.5096839038,-0.2493087057,-0.8669690984,0.7999188006,2.5953040434,329.31,11,10,3104,0
124095.97725808,324.916,326.0233333333,41.6666666667,-0.9316067672,-1.5654265771,-0.6869871375,-0.532747485,-3.6607990135,316.48,11,11,4621,1
128217.05311167,321.06,323.7033333333,50,-1.1785369484,-0.4229849615,-0.2321578012,-1.6458887235,0.3690215665,317.64,11,11,10188,0
121287.4269077,319.05,319.7183333333,50,-0.6320585115,-0.5412065288,-1.5867100528,-0.5496655725,-1.4683527115,313.36,11,11,5670,0
112401.76712543,317.292,317.72,50,-0.5573086565,-1.3454618315,-0.5736827708,-1.0450349394,-0.6217171673,311.1,11,11,9927,1
118739.96824522,315.838,317.91,50,-0.4479063473,0.3553168192,0.3507485701,1.2602992109,3.1423155892,321,11,11,6162,0
115652.53169127,315.306,315.5,41.6666666667,-0.1688148628,-0.3032739701,0.0850856104,0.4384869992,-2.2653415907,313.82,11,11,5208,1
119120.8130665,314.862,315.325,50,-0.1402716394,0.1917486287,0.462903894,-0.8768019535,0.5117376837,315.42,11,11,4134,0
97368.0939201996,308.66,309.385,41.6666666667,-2.0865613595,-2.4527724075,-4.3178017397,-5.3440318142,-11.1998013121,280,12,11,5165,0
55926.8153672996,299.246,301.2166666667,33.3333333333,-3.2813772818,-4.8873004996,-5.7612868025,-8.8977990457,-6.5957967792,264.55,12,11,4629,1
65455.0863693296,290.406,295.505,41.6666666667,-2.9629179877,-3.137312087,-4.3536620105,-0.9305923597,4.7346120597,276.8,12,11,5103,0
65455.0863693296,283.004,288.1383333333,41.6666666667,-2.5098496696,-3.2652465079,-0.6203949065,2.3673060299,0,276.8,12,11,6776,0
65455.0863693296,275.28,281.97,33.3333333333,-2.6121972063,-0.4652961799,1.5782040199,0,0,276.8,12,11,8297,0
65455.0863693296,274.24,275.5333333333,33.3333333333,-0.3722369439,1.1836530149,0,0,0,272.45,12,11,7025,1
75369.3359636396,280.234,277.5283333333,33.3333333333,2.1505723634,1.5045624393,2.0060832524,3.0091248786,6.0182497572,293.89,12,11,7232,0
45920.5581184396,279.992,279.46,33.3333333333,-0.0876193947,-0.1095242433,-0.1460323244,-0.2190484866,-6.4563467305,275.6,10,12,5995,0
33161.6090742396,277.91,277.725,33.3333333333,-0.7666764664,-0.958345583,-1.2777941106,-4.9258160446,-3.3952853587,266.34,10,12,4913,1
43639.8592878396,276.034,276.1616666667,33.3333333333,-0.6894953511,-0.8618691889,-3.155242171,-1.5046898912,0.3859055762,267.1,10,12,4318,0
-16916.3034287604,266.074,267.8616666667,33.3333333333,-3.9669041252,-6.4631925959,-6.465474551,-8.0005691471,-16.3870438705,227.01,10,12,5980,0
-141105.18851176,241.562,250.2966666667,25,-10.7883874759,-11.8713976623,-14.6967684302,-22.2381054334,-28.0891669962,172,10,12,7104,1
-57616.7723264604,228.64,236.465,33.3333333333,-5.3430182351,-5.8299514543,-7.9019037978,-3.6593337614,20.7704994735,210.69,10,12,7127,0
-92340.1206789604,216.968,225.205,33.3333333333,-4.9455820071,-6.2784539029,-2.9089239137,9.6811976276,-1.4081042183,208.02,10,12,9590,0
-111462.01015836,203.422,214.0883333333,25,-5.8410858426,-3.2045963357,5.0902605512,-2.7498589099,-4.0916136015,199.69,12,10,6326,1
-93256.8297964604,200.392,204.8266666667,33.3333333333,-1.3814308082,5.2955032388,0.1371711606,0.9098088501,5.9112313017,211.8,12,10,3978,1
-80219.4306870604,209.378,203.05,41.6666666667,4.6558579337,0.6271975487,1.3056314711,4.0042540073,2.097276713,216.01,12,10,4181,0
-94348.6708727604,209.312,209.59,41.6666666667,-0.0313070766,0.3128922089,1.7810608123,-0.2840244324,-2.6653255777,211.94,12,10,6212,1
-71188.0139620604,213.138,212.2866666667,41.6666666667,1.7594462988,3.2222112738,2.3258712646,2.4401685404,7.5456626584,227.75,12,10,5658,1
-45782.6843488604,220.016,216.6283333333,50,3.1779354643,2.494611505,2.6270564357,5.2732474423,3.0008322263,234.08,12,10,6342,0
-61050.9528350604,224.374,222.2866666667,50,1.958059842,1.9232556242,3.4527826916,1.4063427081,-0.18814681,233.42,12,10,6607,1
-47257.1763557604,230.944,228.51,50,2.8272882699,4.2004417318,3.0853680896,3.1276360213,6.4434188525,249.33,13,12,6242,1
-18496.2479278604,239.876,235.005,58.3333333333,3.8456100932,2.9205969519,2.8938518604,4.4348511956,2.4262835387,254.67,13,12,3833,1
37333.3656663396,249.404,245.6966666667,66.6666666667,3.8077789068,4.0095155769,5.4087363725,4.8913951325,7.3565067263,274.76,13,12,4025,0
16173.5393900396,255.384,251.8333333333,58.3333333333,2.4042081086,3.0522968382,1.9219228335,1.6697424808,-4.0170217647,263.97,13,12,7066,0
-11918.7953425604,255.87,252.165,58.3333333333,0.2069380409,-1.3521821621,-2.611670729,-7.5957594567,-11.1744971486,236.07,13,12,6908,0
-37930.9647534604,253.19,252.5233333333,58.3333333333,-1.1054815863,-1.9884228675,-5.1033993988,-5.6465882159,-0.1186792832,235.12,13,12,6662,0
-58545.8016970604,247.924,249.155,50,-2.1768765918,-4.5602224213,-4.7412893068,-1.524685386,-2.9306914887,228.96,13,12,5496,0
-77754.0807499604,236.344,242.7533333333,41.6666666667,-4.7321428503,-4.9109231217,-2.8230651127,-4.1752580275,-5.4198245663,218.04,11,13,4584,1
-59345.8281285604,228.934,234.775,50,-3.0246348564,-0.9871692833,-1.27666595,-0.4496531807,4.5205182049,226.93,11,13,3077,1
-43733.0332289604,229.414,230.5233333333,50,0.2023029008,0.2825484468,1.3536284252,4.740354921,4.9601916372,238.38,11,13,3269,0
-61232.5664694604,227.854,229.1766666667,41.6666666667,-0.6727962008,-0.1083223788,1.6621783504,0.2330084231,-4.494174791,227.94,11,13,4370,0
-76216.0304521604,227.458,227.7116666667,41.6666666667,-0.1736929203,1.1378399912,0.0102805867,-2.4646749386,-0.4351750862,226.93,11,13,5201,0
-89198.8164099604,227.44,225.6833333333,33.3333333333,-0.0083004774,-1.140505148,-3.174070743,-2.514018719,-4.5928623518,216.46,11,13,5716,1
-78247.0293159604,226.728,226.7616666667,33.3333333333,-0.3162402107,-1.6353481727,-0.6824059666,-0.8060214068,2.9808195382,223.44,11,13,0,1
-68583.3550063804,224.694,226.99,33.3333333333,-0.8716592543,0.0339696298,0.1903512018,2.5819579786,2.183096419,228.78,11,11,5880,0
-82358.3645010804,223.872,224.5583333333,33.3333333333,-0.3638314864,-0.3459955865,1.0696266687,0.1140302339,-1.9550359513,223.92,11,11,6006,0
