btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_low_30,btc_close_30,trfee_value_30,sp500_close_30,google_trend_3,wikipedia_trend_2,wikipedia_trend_3,class_y0
403241.35042844,623.146,624.435,50,0.0544528148,0.4558378597,0.515077287,1.2598108544,1.6576726408,632.59,628.7,622.1025376344,612.6461505376,622.7441075269,11.0350168397,1964.7899569893,10,7857,7753,0
401317.75878237,624.638,624.06,50,0.2387610369,0.2289214017,0.6300251515,0.5140631932,-0.6295462543,630,626.09,623.2926451613,613.9915268817,623.6583870968,11.0057108584,1965.3689677419,11,7345,7857,0
399850.16738063,625.458,625.0316666667,41.6666666667,0.1312109675,0.4076111713,0.2561652056,-0.4445885119,-0.2596307695,626.98,616.84,624.2627526882,614.9390537634,624.3917419355,10.9197538411,1965.9200215054,11,5944,7345,0
395890.51193603,626.632,625.0033333333,41.6666666667,0.1894188846,0.0212863387,-0.524175762,-0.4714905159,-0.6833502623,622.63,616.09,624.9593333333,615.4790752688,624.7657849462,10.8707390067,1966.1173548387,11,5995,5944,0
392526.40747797,625.844,625.2366666667,41.6666666667,-0.1270500701,-0.5732307479,-0.5544589124,-0.7018729838,-0.7203957053,619.99,610.01,625.2957419355,616.1541505376,624.783827957,10.9383053766,1966.875483871,11,7553,5995,1
396567.14451886,623.524,625.0366666667,41.6666666667,-0.3701445788,-0.3052941599,-0.32051529,-0.1390978038,0.4422000976,620.95,610,625.394516129,616.586344086,624.9401075269,10.9604939985,1967.9820430108,11,7978,7553,0
386326.13593266,618.13,619.88,33.3333333333,-0.8770069325,-1.0313509732,-1.1473512102,-1.3608289626,-3.1638580228,603.96,618.46,625.5129677419,615.3696129032,623.7781505376,10.9410112508,1969.0289247312,11,7598,7978,1
391169.9147355,613.316,615.5966666667,41.6666666667,-0.7829087376,-0.8077983564,-0.8369325735,-1.476498909,0.2108602048,602.93,625,624.4649032258,614.2313333333,622.6356774194,10.8956586196,1969.3983870968,11,6958,7598,0
387561.93851796,608.016,610.4683333333,41.6666666667,-0.8697307869,-0.9070645574,-1.3568194423,-0.4533001521,-1.117460509,596.23,620,623.2859569892,612.8186021505,620.969483871,10.8087010951,1969.7205376344,11,6410,6958,0
383769.15324431,602.424,605.0633333333,33.3333333333,-0.9255639742,-1.2675049922,-0.6353873153,-1.0585110753,-0.9995616416,592.61,615,621.5832903226,611.2708172043,618.8857849462,10.6784991574,1969.9937634409,11,6528,6410,0
373229.22113021,595.53,599.775,33.3333333333,-1.1421452851,-0.6367171006,-0.9192428691,-0.8201340491,-0.6407064566,589.88,618.26,619.6123655914,608.4972258065,616.5796989247,10.6114649977,1970.321827957,11,4887,6528,0
369145.11345693,592.388,593.9333333333,25,-0.5291608,-0.7141660512,-0.5797345653,-0.3698210271,-0.0989355976,585.93,615.51,617.4811827957,606.2484946237,614.2427096774,10.6060399025,1969.9595698925,11,7038,4887,0
358646.37141423,584.57,587.63,16.6666666667,-1.3406116089,-1.3963993839,-1.5286786313,-1.9726647186,-3.8463938397,563.83,591.12,615.0985591398,602.6775268817,610.5092473118,10.6100587945,1969.7026881721,11,6910,7038,1
368029.78491359,581.732,584.1483333333,25,-0.4817464954,-0.3522927089,-0.2561547929,-0.3347643906,3.1768650584,583.54,592.97,611.3200860215,599.1104086022,608.1161505376,10.6248239745,1966.8221505376,11,8316,6910,1
379969.37983499,583.312,584.4766666667,33.3333333333,0.265885279,0.4925332129,0.689689483,2.9577311444,2.7385972304,597.84,590,608.9770322581,597.3888817204,606.886516129,10.6331007725,1963.6265591398,11,8099,8316,0
376439.66128975,583.924,584.3583333333,33.3333333333,0.104071248,0.1548229594,1.4885618924,0.6444103094,-1.4497766116,589.6,589,607.6742150538,595.9934408602,605.2138709677,10.5495705054,1960.5368817204,11,6750,8099,0
373636.74010728,584.516,584.755,33.3333333333,0.1007781783,1.0875711828,0.3911398909,-0.7825887789,-0.1154009462,588.96,570.5,605.9530107527,594.2789462366,603.6186451613,10.4055775863,1957.5740860215,11,4627,6750,0
368377.11227217,589.448,585.18,25,0.8561280679,0.2759438202,-0.5449406499,-0.092522669,-0.0696443918,588.5,578,604.3171397849,592.8779784946,602.0831827957,10.3786189508,1955.6051612903,11,4712,4627,0
361471.75935027,589.392,588.1666666667,25,-0.0096236469,-0.6966788662,-0.4456462844,-0.6107689534,-1.1518935151,581.75,557.12,602.7372903226,591.3370752688,600.2021290323,10.4795642649,1952.5043010753,11,6169,4712,0
353891.52963015,585.984,588.02,16.6666666667,-0.5779807999,-0.3600318469,-0.4415754805,-0.6275410249,-0.1031885346,581.16,555.9,600.8131397849,589.7753333333,598.3873333333,10.6246314574,1949.6510752688,11,6836,6169,1
358327.55501939,585.234,585.96,25,-0.1276133065,-0.1306663966,-0.1510070649,0.3494361602,0.802060855,585.84,581.77,598.9630107527,588.4571612903,596.9624946237,10.653743698,1946.3059139785,11,7880,6836,1
362694.61725612,585.056,585.6983333333,33.3333333333,-0.0302481938,-0.0203991444,0.3567656459,0.5867427361,0.3714246173,588.99,584.95,597.5028387097,587.5430537634,595.7603225806,10.6765310607,1944.2731182796,11,6861,7880,0
361067.99141035,584.95,585.5416666667,33.3333333333,-0.0180200102,0.265448366,0.3883273329,0.1814605718,-0.0085034737,589.82,578.21,596.3279139785,586.781655914,594.6279354839,10.6244316205,1942.3338709678,10,5835,6861,1
364279.08282974,586.79,585.9516666667,41.6666666667,0.3138068334,0.4180556754,0.2900539489,0.2493686147,0.5072407032,590.98,581.8,595.2774408602,586.1200215054,593.7506021505,10.557719298,1940.4677419355,10,4854,5835,0
358192.47991577,585.354,584.655,41.6666666667,-0.2486310739,-0.5113040561,-0.8055469473,-1.2040686841,-2.9153780714,574.55,578.25,594.3599784946,584.5496989247,591.8724946237,10.6270654837,1939.2494623656,10,4801,4854,0
351728.67597934,581.524,582.2433333333,33.3333333333,-0.6646859551,-0.9237135982,-1.2287836397,-2.0967958111,-1.2782135508,569.39,576.44,592.4771612903,582.5163655914,589.6619569892,10.7387264995,1937.9666666667,10,7028,4801,0
326219.57854944,573.682,576.0716666667,25,-1.3801732621,-1.7230907092,-2.4665345133,-2.2421127343,-3.2060119179,549.85,579,590.3976774194,578.2113978495,586.4359139785,10.854666095,1937.6720430108,10,8313,7028,0
300392.85642944,557.686,562.7333333333,25,-2.9242832769,-3.7821642719,-4.0710930054,-5.4675327327,-7.7290535475,507.99,584,587.1897849462,572.327483871,580.7319354839,10.9698441268,1937.9983870968,10,9432,8313,0
283798.26979384,539.544,548.1133333333,25,-3.3328071951,-3.4371644761,-4.1568147845,-4.6322162178,-1.5353788882,502.48,585.21,581.4345806452,565.7029032258,574.7757204301,10.9765769247,1938.2913978495,10,8640,9432,1
296456.19286124,529.142,536.615,33.3333333333,-1.8996887508,-2.0550575508,-1.6714060951,1.3574176311,4.2502141503,523.47,586,575.5710107527,559.5771612903,570.4715698925,11.2265707525,1938.6322580645,10,6851,8640,0
286141.70040594,515.176,523.7616666667,33.3333333333,-2.6300824145,-2.4861000387,-0.7384488691,-0.3399838595,-4.9301818693,498,571,571.3087526882,553.7453978495,564.7629677419,12.9303650905,1938.9752688172,10,7001,6851,0
257290.66644434,500.458,508.5166666667,33.3333333333,-2.8794888623,-1.667097691,-1.7110039586,-4.6916130131,-4.4530441569,474.74,561.9,565.6244086022,545.4004516129,557.9501505376,12.8616663565,1940.3268817204,10,5497,7001,1
275097.72327404,497.256,499.045,33.3333333333,-0.6404739417,-0.4167477051,-1.9724016569,-0.4935115507,3.4660210555,491.98,524.55,558.7288602151,538.1593763441,552.5485376344,12.9341961085,1942.3161290323,10,7040,5497,1
294317.79979874,500.484,500.445,33.3333333333,0.6350864098,-0.2686955254,1.2851332559,4.1542219623,4.8424228692,516.39,497,553.2794623656,532.115483871,549.0121290323,12.9441963118,1944.6801075269,10,6856,7040,1
308505.09731474,499.946,503.6166666667,41.6666666667,-0.1033375648,1.1033735113,2.955512734,2.7002585733,0.5580942774,519.29,481.55,549.6952258065,529.2307311828,545.8908602151,12.9449570681,1947.4107526882,10,7995,6856,0
293112.05164304,503.504,502.3966666667,33.3333333333,0.703575234,1.9927300817,1.5016330904,-0.1687617989,-0.8956178753,514.65,485,546.5265591398,525.9342795699,542.6837419355,12.8749479373,1949.997311828,10,7059,7995,0
284679.77512646,507.86,502.42,33.3333333333,0.8962434278,0.2537990209,-1.2757422618,-2.1926605314,-3.4897031876,496.96,485.39,543.2750967742,522.0468602151,538.5666236559,12.7003440388,1952.5688172043,11,6615,7059,1
290445.13244616,511.034,507.8583333333,41.6666666667,0.6349612625,-0.4169041392,-0.7419036113,-0.6650464794,2.1596102289,507.84,442,539.1109462366,518.9007741935,535.3745806452,12.4927144584,1955.1252688172,11,4608,6615,0
284671.21616887,508.52,509.8316666667,41.6666666667,-0.4928646506,-0.7556043825,-0.7089332183,0.6814517663,-0.7967066962,503.74,453.01,535.8788387097,516.0795268817,532.1270107527,12.6544559505,1958.114516129,11,5158,4608,1
291387.37643654,507.1,509.13,50,-0.2753422194,-0.1202733054,1.0028699886,0.4244998685,1.6457064332,514.4,466,532.5867096774,513.8122795699,529.6175268817,12.726413896,1961.2790322581,11,6030,5158,0
283595.41174832,506.544,507.895,50,-0.1083274285,0.7370165113,0.2628186055,0.7925812563,-0.0605439206,511.87,510,530.1812258065,512.2302580645,527.2560430108,12.6930962035,1964.2887096774,11,7615,6030,0
276476.38823133,508.344,506.4533333333,41.6666666667,0.3589328638,-0.0912364775,0.1439202621,-0.6069728234,-1.1534017262,506.94,500.01,527.7807096774,510.5157634409,524.6764086022,12.5943638088,1967.2306451613,11,5576,7615,1
283722.99484801,508.634,508.5033333333,50,0.0570221101,0.2704543117,-0.1879630622,-0.251672633,0.6500564603,509.3,487,525.2298924731,508.6543225806,522.4816129032,12.4671130575,1970.4064516129,11,0,5576,0
279319.59259056,508.04,507.3366666667,50,-0.1182481273,-0.5592367675,-0.7254677164,-0.5115007115,-1.6730578833,501.49,495.02,523.0012043011,506.7117419355,519.8589462366,12.3106915143,1973.5037634409,12,6441,0,0
268029.75735326,501.412,503.2066666667,41.6666666667,-1.3378404905,-1.657164633,-1.8250856019,-3.062656633,-4.4522553827,479.01,496.79,520.3859139785,503.2933978495,516.0037849462,12.1103196783,1976.4360215054,12,5289,6441,0
258937.88541252,493.946,496.9333333333,33.3333333333,-1.5144954558,-1.6047688882,-2.3563773377,-2.6980370649,-0.9438187472,475.89,502.27,516.4967526882,500.0230967742,512.1145591398,11.9966901829,1979.1413978495,12,6053,5289,0
251604.37227214,487.646,490.705,25,-1.2855010247,-1.769390396,-1.8015012336,-0.4761241591,-0.0084295709,474.5,510,512.6618494624,496.8930967742,508.470172043,11.9524507739,1981.6053763441,12,9288,6053,1
256347.25673305,480.764,485.52,33.3333333333,-1.3990807124,-1.3305864197,-0.2900300988,0.0368642255,0.0821580219,474.86,505.93,508.9818064516,494.0323225806,505.0969892473,11.8933685506,1983.8301075269,12,11446,9288,1
267140.85991925,478.08,481.875,41.6666666667,-0.5431992935,0.4340647288,0.8933592208,1.3442536167,2.6063492116,489.61,501.25,505.5711397849,491.4124086022,502.7771612903,11.8235220208,1985.8467741936,12,9787,11446,0
261928.42496768,477.802,478.0083333333,33.3333333333,-0.0581170903,0.1633083239,0.2205542889,0.2897524224,-2.0268443668,477.65,498.13,503.3564731183,489.1514408602,500.0292258065,11.7272861408,1988.2134408602,12,9954,9787,1
264699.22124186,478.85,478.1316666667,41.6666666667,0.2196350348,0.2766511863,0.3414822411,-0.7909512441,0.4449418786,479.99,473.33,500.568344086,487.379311828,497.641311828,11.6213639031,1990.3838709678,12,9770,9954,0
261840.56948907,479.036,478.28,33.3333333333,0.0391607928,0.0284114855,-0.8309010898,-0.2329294514,-0.9108007813,477.4,472.01,498.1537849462,485.6836129032,495.2008387097,12.0960832792,1992.3376344086,12,5729,9770,0
247272.60791007,477.724,477.2516666667,33.3333333333,-0.2782004526,-0.9993378687,-0.6568357026,-1.2077244933,-1.5046482052,468.32,470.42,495.7997634409,483.0192043011,492.5444301075,12.0274926776,1993.7596774194,12,5161,5729,1
256394.4391677,474.878,476.97,41.6666666667,-0.5925711656,-0.2340028653,-0.4603177799,-0.2350762792,1.0344956468,473.34,471,493.0999139785,480.817827957,490.4595053763,12.0643761543,1994.3231182796,12,6614,5161,1
267904.0336409,474.662,475.16,41.6666666667,-0.045272598,-0.1678262171,0.0798319709,0.872072059,0.7096484713,477.78,471.04,490.9852258065,479.8014408602,488.8452473118,12.2009970991,1995.0833333333,12,8563,6614,0
259967.30504664,473.886,474.8683333333,41.6666666667,-0.1623983475,0.024702261,0.5344857497,0.2844808011,-0.140686869,477.43,473.03,489.4099784946,478.458344086,487.3972473118,12.0479524851,1995.838172043,12,8930,8563,0
253869.59347596,473.724,474.0083333333,41.6666666667,-0.0341034765,0.3335327057,0.099878392,-0.2050066477,-0.2693264263,473.08,477.16,488.0202580645,477.1300860215,486.0619139785,11.9106240401,1995.6596774194,12,10031,8930,1
259697.85712498,475.654,474.4333333333,50,0.4079142995,0.2512689627,0.0984757932,0.2180571242,0.7054406748,477.99,474.95,486.547655914,476.2866666667,485.1029032258,11.741257468,1995.3951612903,10,8718,10031,0
255813.18059841,476.112,475.6266666667,50,0.0965543833,-0.0567191387,-0.0287298952,0.0915683703,-0.5223039342,475.47,456.3,485.5569247312,475.9042580645,484.0477849462,11.612556646,1995.0634408602,10,5117,8718,0
249591.33012295,474.692,475.005,41.6666666667,-0.3002043595,-0.3400837321,-0.3636695007,-0.8982245884,-1.2741452427,469.47,459.18,484.4681290323,475.1628387097,482.6575268817,11.5838022229,1994.6301075269,10,5482,5117,0
243642.57112225,471.916,472.58,33.3333333333,-0.5919913588,-0.6726575919,-1.1320236808,-1.4368835541,-1.5996218655,463.48,473.32,483.0503225806,474.0868817204,480.8995268817,11.7407746006,1995.1123655914,10,7916,5482,0
231164.79674325,467.41,468.6116666667,33.3333333333,-0.9726641762,-1.3921903889,-1.6821525405,-1.8861561894,-2.1726905132,452.99,465,481.3621935484,471.8721935484,478.5758064516,11.7876890064,1995.6225806452,10,7679,7916,0
209100.91205155,456.814,460.3416666667,25,-2.3495944337,-2.8064170586,-3.3171743306,-4.1759505632,-6.1792106131,426.62,462,479.0715268817,467.3554193548,474.5540860215,11.8430266557,1996.7532258065,10,7501,7679,0
179368.19168955,440.888,446.655,25,-3.6657047575,-4.2635946363,-5.1515855598,-6.6410330832,-7.1028555532,395.86,467.43,475.126344086,461.0542795699,468.7964086022,11.8146504375,1998.467311828,10,7316,7501,1
199284.71662415,428.746,435.5333333333,33.3333333333,-2.769524242,-3.0619998361,-3.3584362771,-1.948049109,3.2067573351,410.92,473.59,469.3372043011,455.6645806452,464.1301935484,11.7121106407,2000.0970752688,11,6319,7316,0
185102.00097225,416.252,423.88,25,-2.9053853274,-3.0885590309,-2.0583418368,0.4639150214,-2.2789272924,400.77,467.76,464.7788817204,450.5329462366,459.1074623656,11.603536635,2001.6559569893,11,4928,6319,1
195905.01855185,405.848,413.555,25,-2.4448348652,-1.5112409282,0.3526306135,-1.0744327473,0.1300617977,399.77,462,459.7987741935,446.0417634409,454.3658064516,11.5666588305,2000.8040645161,11,5386,4928,1
222904.31240185,408.642,411.3683333333,33.3333333333,0.6468380937,2.5842615054,2.3767628955,4.7046079895,9.2791541813,440.85,443.57,454.9990537634,441.5741075269,452.3422795699,11.5727246514,1999.052172043,11,7000,5386,0
208763.11347665,414.206,411.1483333333,33.3333333333,1.3583567983,0.8962566641,1.9546513163,2.8669460756,-3.5452620302,423.57,407.94,453.0586666667,438.9523010753,449.4804301075,11.6894137913,1998.5432903226,11,7709,7000,0
193746.24442265,414.206,413.2983333333,25,0,0.5697318231,0.7162884982,-3.5651443433,-3.5850266565,410,378.78,450.1475053763,435.283311828,445.828344086,11.7859396753,1996.1397849462,11,9717,7709,0
183825.12742778,415.01,412.4333333333,25,0.2002208175,0.2177605725,-2.8027039638,-2.4314249306,-1.2778232048,405.08,390,446.5332688172,431.6103870968,442.063827957,14.099367926,1994.7513333333,11,8082,9717,0
178352.5276352,415.35,412.8033333333,25,0.0848050757,-2.2137822007,-1.7699555909,-0.8624200581,-0.4470169115,399.16,390,442.8261290323,428.1840645161,438.4160860215,14.0072893129,1993.4080430108,12,6213,8082,0
162212.7627069,402.626,408.6833333333,25,-3.1314429918,-3.0279882322,-2.8423087575,-3.6245515338,-6.8020861562,375.35,396.26,438.9667096774,423.2077634409,433.2879784946,13.8964806546,1992.1093763441,12,4599,6213,0
142186.2555765,392.73,397.8883333333,25,-2.4837607894,-2.2084443226,-2.5186513619,-3.5544685871,-0.3068510179,374.17,393.6,433.8029462366,418.2773763441,428.3737419355,13.8080714629,1990.4461935484,12,4842,4599,1
156476.2148717,389.196,392.4566666667,33.3333333333,-0.8838094844,-0.7853060542,-0.8980691018,2.0539394254,4.4147298686,389.56,418.83,428.8511182796,414.0586666667,424.8215483871,13.7725202958,1988.5937634409,12,7308,4842,0
143438.6164222,385.454,388.4733333333,33.3333333333,-0.9494064581,-1.0750038447,0.8340235924,1.4044608976,-1.6058080734,384.85,400,425.166,410.3944301075,421.0565591398,13.74929814,1985.2219784946,12,7295,7308,0
133024.4192993,380.036,383.6583333333,25,-1.3961491448,-0.044664892,0.0427304834,-2.1432692093,-2.6807303451,376.29,396.53,421.3693763441,406.6112688172,416.827655914,13.6676473468,1981.8340645161,12,7497,7295,0
112615.4442453,376.714,376.4866666667,25,-0.905220638,-1.054813043,-2.8779940135,-3.5140869836,-4.347443622,358.71,396.57,417.2162795699,401.862344086,411.7850322581,13.5779677047,1979.9810967742,12,6947,7497,0
83633.6401792996,367.116,368.2966666667,16.6666666667,-2.7449813617,-4.5349091693,-5.5112762012,-6.9265491292,-9.5056546365,326.24,368.9,412.1401935484,395.3197634409,404.893483871,13.5780455943,1978.2109247312,11,6434,6947,0
21907.2685705996,353.602,359.85,8.3333333333,-3.7935355339,-4.340467399,-4.8937130836,-5.1668478144,-0.8280409924,322.82,365.2,405.2190537634,386.0627741935,398.1750967742,13.4663468172,1976.5213978495,11,4923,6434,1
91444.9307381996,342.348,349.4333333333,16.6666666667,-3.1613771758,-3.2815388834,-2.9262373039,0.3634713624,1.5549837172,328.56,371.8,398.4286021505,378.5793978495,392.1152688172,13.4088520269,1974.6560645161,11,5439,4923,1
114406.8207512,334.372,341.09,25,-2.2507797945,-1.7266138376,0.866399762,1.7136201392,1.8722565612,334.8,377.01,392.3414408602,372.5490752688,386.7812258065,13.4102189556,1971.0918064516,11,8185,5439,1
143021.6518163,333.77,337.9316666667,33.3333333333,-0.1685175197,2.1657667595,3.1637026767,3.9680621565,6.0638677519,355.73,372,386.982516129,367.8077419355,383.0999354839,13.4125481325,1969.8727096774,11,7978,8185,1
190838.901864,341.33,338.81,41.6666666667,2.1927998806,2.9480100989,3.4123522261,4.1824000586,2.3009323652,364.01,353.75,383.2805806452,364.7684946237,380.1949892473,13.4288290443,1966.3659784946,11,7712,7978,0
170295.6262266,348.804,344.59,41.6666666667,2.1862453385,2.3440607439,2.5013288048,0.7200593312,-0.8608137029,360.85,322.04,380.3549677419,362.1016774194,377.3235698925,13.4481267194,1961.0146236559,11,7157,7712,1
180268.8949324,355.486,351.0033333333,50,1.9366687764,1.9527718303,0.582406523,-0.2768563981,0.3071009067,362.77,275,377.4606021505,359.7622150538,374.7725376344,13.2831849674,1955.8799354839,11,6430,7157,1
