btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_high_30,btc_low_30,btc_close_30,sp500_close_30,google_trend_2,google_trend_3,wikipedia_trend_2,class_y0
570641.08550991,346.886,352.9933333333,58.3333333333,-2.5766118081,-2.5013096782,-3.8014118719,0.0548985915,8.4305321451,337,353.26,335.552688172,356.536516129,319.7168817204,337.076516129,2073.7967741936,12,10,5672,0
545977.61255271,339.754,345.2366666667,50,-2.0117277001,-2.8644088508,0.0187991318,4.1885661787,-0.0533997877,336.98,371.07,337.1687526882,357.3879569892,321.2618494624,338.5107956989,2071.0602150538,12,10,6129,0
520349.23427981,330.774,338.6283333333,41.6666666667,-2.5297424075,-0.2836698097,2.3953519078,-0.6222382109,-1.1910766341,332.95,366.18,338.5963655914,358.9639784946,322.6703870968,339.5058924731,2068.2494623656,18,12,6090,0
492705.67346931,327.27,328.8583333333,33.3333333333,-1.0684164326,0.7446631998,-1.8172931153,-2.6992397791,-4.207402924,319.29,360.54,339.5822365591,358.9638709677,323.217311828,339.4469892473,2065.4397849462,18,12,3629,1
514949.49598971,331.454,327.8633333333,33.3333333333,1.3064543106,-0.4745651481,-0.6149536015,-0.3268920852,3.5536187535,330.82,323.63,339.5180860215,358.6407741935,323.6590537634,340.0124086022,2064.5483870968,18,12,4131,1
542668.17184201,331.236,332.225,41.6666666667,-0.0647605467,-0.0676007365,0.3068912294,2.564038306,1.5744578585,336,294,340.0769462366,359.3638064516,324.8874623656,340.7858709677,2063.6731182796,18,12,5440,0
515416.07185211,330.968,331.9716666667,41.6666666667,-0.0796861187,0.1981615101,1.6666829881,0.7232151055,-0.1280276476,335.68,308.42,340.8392903226,359.106688172,326.0500645161,341.3702365591,2064.7311827957,18,12,5833,0
488496.55514441,329.572,330.1433333333,33.3333333333,-0.423675216,0.5222567109,-0.4881973033,-1.5195248841,-2.9110221207,326.51,325,341.4196774194,358.6040215054,326.7153333333,341.1784946237,2065.6446236559,18,12,5744,0
467192.91398061,330.124,328.3166666667,33.3333333333,0.1721460138,-0.6732221711,-1.4224488476,-2.0696594476,-1.2282967746,322.04,325.45,341.2549032258,357.4002150538,326.2841505376,340.6108817204,2067.0446236559,18,12,5414,1
472322.26723223,329.258,329.52,33.3333333333,-0.2634939912,-0.7229819536,-0.9213000556,0.0735609769,1.3754187285,326.5,314.6,340.6808602151,356.1561075269,326.3037204301,340.2145591398,2068.2720430108,13,18,5333,0
468260.05500097,326.882,328.415,33.3333333333,-0.7197723512,-0.8677085271,-0.1866039959,0.3342423935,-0.7069339415,324.2,315,340.2781290323,354.6558709677,326.3172043011,339.5595483871,2069.4225806452,13,18,3827,0
463158.49771208,324.448,326.315,33.3333333333,-0.7386332431,-0.1955360238,0.1487175599,-0.4646330244,-0.2223321074,323.48,329,339.6167096774,353.0229247312,326.2470967742,338.7600215054,2070.2338709678,13,18,4208,0
454509.4787791,323.184,323.6566666667,25,-0.3915134622,-0.1823176341,-0.7015630884,-0.6988776618,-1.1754232162,319.7,330.28,338.8107741935,351.1323655914,325.8675913979,337.6292258065,2071.038172043,13,18,5149,1
466763.2387549,324.556,324.1366666667,33.3333333333,0.4215598353,0.183095112,0.4797714631,0.8308232484,2.8370697129,328.9,324.92,337.6739784946,349.6562150538,325.3487311828,337.0151182796,2072.011827957,13,18,4877,1
502749.401241,329.898,329.3316666667,41.6666666667,1.5726566437,2.14255429,2.9308497557,4.9839862417,7.1309027705,353.9,310,337.0538709677,350.5928602151,325.5592258065,337.8790752688,2073.4301075269,13,18,4578,1
516026.2313095,336.486,334.4383333333,50,1.9353450493,2.4747643385,3.6914935234,4.1187054287,1.1065080869,357.42,318.52,337.956344086,351.063483871,326.9243870968,338.8725591398,2074.4016129032,13,18,5266,0
509750.86395425,343.18,339.8966666667,41.6666666667,1.9691685544,2.7553164971,2.7280654251,0.5266467524,-0.0532145821,356.78,320.13,338.9609677419,351.0671827957,328.3404301075,339.7430967742,2075.3612903226,12,13,4017,1
517568.04750396,353.536,347.8966666667,41.6666666667,3.0022394168,3.0435318428,1.6810748669,1.9683582569,3.9899310959,371.2,320.39,339.8130107527,351.8697204301,329.9123655914,341.4604516129,2076.3059139785,12,13,3578,1
535666.00071426,363.098,357.3983333333,50,2.7144381495,1.6103219942,1.7782599633,2.693997236,1.3980633761,376.7,317,341.5054193548,353.223655914,332.2130107527,343.4231182796,2076.5543010753,12,13,3798,0
520255.718362559,365.068,363.0916666667,50,0.5501065792,0.4110062023,0.5657464638,-1.1463458523,-3.6907550807,362.7,316,343.4603655914,354.2155913979,333.5660860215,344.3620645161,2078.0962365591,12,13,5732,0
507912.31059476,365.418,364.0383333333,50,0.0977614616,0.1355054726,-1.1493030686,-2.4229862909,-1.1552175011,359.11,328.53,344.3705806452,354.0592473118,334.4263655914,344.9518064516,2078.388172043,12,13,6189,1
520103.19453026,366.312,364.7516666667,50,0.2489000204,-0.6863577484,-1.38116479,-0.2263696446,0.7024782119,361.48,347.84,344.9697849462,354.4123225806,335.7134408602,345.7098709677,2076.7586021505,12,13,5521,1
530092.474747599,364.74,365.8633333333,58.3333333333,-0.4277132123,-0.8841573594,0.0513752143,0.654671572,0.6068649321,363.62,350.41,345.7275268817,354.4715053763,336.9908172043,346.7015698925,2077.6435483871,12,13,5625,1
546876.601415099,366.998,368.6166666667,66.6666666667,0.5905935791,1.660930744,2.5996468257,3.5482311327,6.4895973332,388,354.45,346.7159569892,356.4777849462,338.7511827957,349.3616129032,2078.5419354839,11,12,6142,1
561556.037447,372.034,370.5383333333,75,1.3411119047,1.9651942562,2.3860996042,3.2757169403,0.0618365474,388.54,367.11,349.3727096774,359.253311828,341.8048172043,352.0317634409,2079.4521505376,11,12,4579,1
576505.623521499,379.37,375.9566666667,75,1.9462365569,2.2571761432,2.8072798802,0.9661211537,1.87040576,395.57,354.56,352.0638064516,362.0258709677,344.6661075269,355.1452043011,2079.8897849462,11,12,3991,1
587960.764613199,390.664,385.79,75,2.9035504606,3.4777218427,2.4737633458,3.679726745,5.4890477301,416.67,348.64,355.1780645161,366.0064086022,347.9782795699,359.6727526882,2078.9193548387,11,12,5801,0
566920.856105899,401.336,395.05,66.6666666667,2.7385778545,1.8008229849,2.3804851307,2.635524816,-0.217998098,416.69,356.21,359.6279139785,370.3181290323,351.9957204301,364.0443010753,2076.9435483871,11,12,7861,0
558456.971366409,406.85,403.7083333333,66.6666666667,1.3729146441,1.7006841682,1.6441103043,-0.2783584086,-0.3387187191,415.57,355.92,363.9848387097,374.2148817204,356.5031397849,368.2408387097,2075.5021505376,11,12,33381,1
587477.169760009,419.81,414.5483333333,66.6666666667,3.0871343342,3.3913164777,2.6920727269,4.1471081394,8.6329349979,453.12,363,368.186344086,380.2672258065,361.2284516129,374.6853978495,2071.5741935484,11,12,15857,0
557706.885962309,427.934,422.54,58.3333333333,1.9550033109,1.0714922061,1.5013223074,2.4213428207,-3.7902493564,436.08,383,374.6372043011,386.9357634409,364.910688172,379.7350537634,2067.773655914,11,11,8234,0
545981.218722709,430.97,428.79,58.3333333333,0.7136227551,0.9465279684,1.3749435309,-2.2540522026,-0.7178550487,433.13,381.01,379.6808172043,391.7378064516,369.6172688172,384.3704731183,2064.0392473118,11,11,5153,1
559367.962880009,436.246,433.035,66.6666666667,1.2268764419,1.6182752322,-0.7199446897,0.8152076437,2.3482703361,443.3,388.33,384.3210322581,396.6549677419,374.5274408602,389.4631397849,2060.888172043,11,11,4920,1
577464.351163209,446.038,440.96,66.6666666667,2.2275013984,0.6261429985,2.0982737834,3.5063381995,4.664406063,464.53,400,389.4106021505,402.4626236559,380.1529462366,395.6842795699,2059.4790322581,11,11,6481,0
554087.228589809,446.604,447.6766666667,58.3333333333,0.1245451869,1.1032438227,1.7102767799,1.3912800018,-1.8818460594,455.61,408.91,395.6325376344,407.9913548387,385.1121290323,401.034344086,2059.7215053764,11,11,6958,1
560685.869538409,450.6,448.1983333333,58.3333333333,0.8957523763,1.2991542326,0.9494488647,-0.9080297344,0.0657865907,455.37,415.13,400.9666451613,412.8371827957,390.574344086,406.1348602151,2057.4768817204,11,11,6569,1
573600.606341809,456.478,452.5766666667,58.3333333333,1.3132137794,1.0544496403,-0.1488691673,0.7176192788,1.3694519669,463.7,403,406.0169032258,417.9531182796,396.085483871,411.3829247312,2054.9717204301,11,11,5535,0
566761.427654789,460.166,457.365,50,0.8149963161,-0.1473561206,0.4308071924,0.6133174932,-0.1428169805,461.89,422.03,411.3478709677,422.7444301075,401.2367956989,416.3156989247,2052.5741505376,18,11,4642,0
550134.939299489,455.768,457.2283333333,41.6666666667,-0.969905718,-0.7419206327,-1.0111563738,-2.2014605442,-4.2601041078,442.47,428.42,416.2867526882,427.0058064516,404.9405591398,419.7138924731,2050.2830967742,18,11,3853,0
531204.076113389,452.208,452.8183333333,41.6666666667,-0.7965793238,-1.0121708025,-1.8060450589,-2.6376590981,-1.0152140884,438.14,442.94,419.6815913979,430.2042365591,407.8418924731,422.5645591398,2047.169311828,18,11,3784,0
523058.058725409,448.07,449.42,41.6666666667,-0.9283335209,-1.5027798928,-1.9561008636,-0.8040992415,-0.5929843946,435.65,436.89,422.5380860215,432.7281290323,410.9995698925,425.0081935484,2045.5689677419,18,11,4842,1
530158.287012809,444.09,447.1516666667,41.6666666667,-0.879680365,-1.0638962111,0.0015064211,0.5098666759,1.6127177463,443.01,448.75,424.9938494624,435.1256129032,414.0027741935,427.6692903226,2045.1788387097,18,11,4611,1
540296.602562809,442.73,445.9083333333,50,-0.2966895594,0.6941640777,1.2639567997,2.1924273969,2.7721370475,455.78,453.5,427.6847741935,438.1707741935,417.3142795699,430.8768817204,2044.7430107527,18,11,4772,1
543173.769914119,445.324,444.86,58.3333333333,0.5777362903,0.9759738849,1.4989599781,1.442081094,0.1120251405,455.5,452.03,430.942516129,440.845311828,420.6767311828,433.8264086022,2044.3792258065,18,11,4103,0
516501.648183419,441.188,440.6683333333,50,-0.9671535687,-1.0606958623,-1.9518337318,-4.3138191215,-8.7396633834,417.11,433.83,433.8895483871,443.1889032258,421.1262795699,434.0443010753,2044.0944731183,13,18,2783,1
523470.221842589,438.444,437.95,50,-0.6402487828,-1.2034904151,-2.5286995692,-3.8490619241,1.0415395352,421.78,425.52,434.0875483871,443.2773333333,421.6162150538,434.4061075269,2043.9054193548,13,18,3550,0
515909.658850579,434.224,435.6133333333,50,-0.9770234941,-1.9143136295,-2.5897598862,0.4851918624,-0.0711558105,420.81,433.06,434.4509032258,443.5218494624,422.3913978495,434.6095913979,2043.6384086022,13,18,9218,1
526329.244216579,429.588,433.8233333333,50,-1.0457716841,-1.3352208902,1.1329266075,1.1786201437,2.4283960979,431.7,434.43,434.6132688172,443.8387956989,423.1227096774,435.3427311828,2045.0084946237,13,18,4838,0
518611.733953939,423.654,428.9633333333,41.6666666667,-1.3470796298,0.5010663086,0.3209085663,0.5169407548,-1.3945145883,426.09,443.01,435.340516129,444.1321290323,423.8581075269,435.5603010753,2045.2382580645,13,18,5140,1
525246.597121019,426.354,424.86,50,0.6366360118,0.5354101309,0.7375987781,-0.1077998818,1.1789148247,430.89,448,435.5757204301,444.2440215054,424.4291182796,435.9980215054,2044.296516129,13,18,4730,1
529034.708295049,428.766,427.5983333333,58.3333333333,0.563865393,0.7226206939,0.1540288926,0.928300633,0.6776864414,434.87,407.25,436.0143870968,444.374,425.3245806452,436.4789032258,2043.493483871,13,18,3807,0
526062.644845699,431.184,429.5633333333,58.3333333333,0.5656451211,0.0999573769,0.5981146986,0.3077146356,-0.0622571702,433.2,410.5,436.5631827957,444.346,426.2588387097,436.7812258065,2042.7893763441,12,13,3775.8530430703,0
521491.547807289,431.028,431.16,58.3333333333,-0.0361588305,0.3034301089,0.0116018703,-0.3214404152,-0.5806236601,431.54,417.01,436.841311828,444.0546451613,426.6231827957,436.7664946237,2042.119139785,12,13,4659.8077506714,1
527209.143265279,432.694,431.5516666667,58.3333333333,0.3874494722,0.189583134,0.0268820316,0.0714516325,0.7235269251,433.31,418.55,436.8581075269,443.7273978495,427.1235698925,436.8087096774,2039.8532043011,12,13,5825.515463568,0
523327.422403329,433.002,432.65,50,0.071352529,-0.0802309491,-0.0862222087,0.160978517,-0.4015698911,432.45,420.75,436.8430322581,443.2709677419,427.5516129032,436.6393763441,2037.935655914,12,13,5994.2044946355,0
517819.808177089,432.15,432.4283333333,41.6666666667,-0.1973654507,-0.2311425208,-0.1146488077,-0.5337366742,-0.6659034572,429.99,419.99,436.6750322581,442.5626236559,427.688688172,436.1898494624,2034.5218709678,12,13,5935.5563368808,1
534653.227333789,436.84,436.2916666667,50,1.0535252214,1.4620624418,1.7082409474,2.7631463666,6.1921961904,456.87,427.2,436.2538924731,443.4928602151,427.902688172,437.4375483871,2027.8930322581,12,13,5327.913052928,0
524394.232748589,441.172,439.4833333333,41.6666666667,0.9805752244,1.0448372992,1.5269730293,2.6234112726,-0.9453736452,452.02,430.42,437.4929247312,444.7132258065,429.0132043011,438.3237204301,2020.1475268817,12,13,6331.5825567705,0
519998.187747689,444.106,442.45,41.6666666667,0.6646062865,0.9311503309,1.4635015936,-0.9008457049,-0.8563177645,448.84,424.06,438.3326021505,445.1377849462,430.168,438.8840430108,2012.6826666667,12,12,5430.6984840444,0
515919.577094039,447.378,444.8866666667,33.3333333333,0.7426921752,1.0948410833,-0.6042772858,-0.4337291061,-0.0111404476,448.2,428.44,438.8911397849,445.2236129032,430.8622150538,439.3695913979,2005.5140430108,12,12,4538.2790938808,0
507933.118662789,451.066,447.4816666667,33.3333333333,0.8406360685,-0.497253962,-0.3478807342,-0.0936622191,-0.1761839905,448,429.5,439.3368387097,445.399311828,431.3205806452,439.813311828,1998.7341290323,12,12,4498.9787819833,0
501002.222114159,446.636,448.3633333333,25,-0.9936449372,-1.0057127602,-1.055511092,-1.5776964142,-2.9792088379,434.78,426.54,439.7802150538,445.4089247312,431.4681935484,439.3832473118,1992.853139785,12,12,5517.7637904018,0
490935.201068659,442.624,444.3033333333,16.6666666667,-0.9064736205,-0.9190125846,-1.2216366302,-1.74436295,-0.5095170621,432.64,429.25,439.3450537634,444.7851397849,430.953827957,438.8067741935,1984.3479569893,12,12,5173.1302860703,0
486514.288908769,438.766,440.445,16.6666666667,-0.8785665543,-1.0954230809,-1.401836111,-0.6131497476,-0.716782433,429.55,444.51,438.7682795699,443.9017204301,430.6091827957,438.054,1978.2664301075,12,12,5160.4332622265,0
449187.587494269,421.008,425.6383333333,16.6666666667,-4.4090208174,-5.4672300241,-6.2965704195,-9.1900970982,-17.6634117634,360.62,446.68,438.0150752688,442.8139784946,425.9762365591,432.8893548387,1969.9182365591,12,12,5139.2715558202,1
474206.839487469,408.79,415.325,16.6666666667,-2.9320224914,-2.9202259048,-3.723795519,-5.227302062,7.2088076394,387.8,440.8,432.89,439.3677419355,420.992516129,429.6670107527,1961.9936989247,12,12,6275.352879748,0
465789.895852379,397.852,404.0183333333,16.6666666667,-2.688178546,-3.232843917,-4.0715310783,2.7244092642,-1.759989111,379.94,438,429.7227526882,436.0050967742,417.7652473118,426.1581290323,1954.0167956989,12,12,5885.3728616887,1
472805.425788209,388.422,395.7916666667,25,-2.3078144217,-2.7055724189,2.2803740293,-0.1838427757,1.3923035595,385.47,434.35,426.1937204301,432.6344946237,414.5517419355,423.1701075269,1946.7322365591,12,12,6144.7549202119,0
465582.422545889,377.864,386.4783333333,16.6666666667,-2.6225953826,1.1376087126,-0.886124263,-0.449191839,-2.2906872375,376.9,424.5,423.2015913979,429.3284086022,411.6332903226,419.7829677419,1939.7013763441,12,12,6795.9308573435,1
490755.339965389,389.128,384.2733333333,25,2.9070032775,1.831552187,3.0287326197,3.8469471497,9.984581537,418.9,427,419.8209032258,428.5102365591,408.6426666667,419.0895483871,1931.8462580645,12,12,6218.5185825425,0
481340.782893449,393.664,392.5383333333,25,1.1392910304,1.8641110658,2.0213802345,4.1774139705,-1.6297535959,409.42,360,419.2909032258,427.6385591398,407.8343870968,418.0087096774,1924.7223225807,12,12,5800.7260360634,0
466596.025130449,394.142,391.8116666667,25,0.1253429389,-0.1913972163,0.5083661241,-4.2297415823,-6.8297295687,382.85,352,418.1906666667,426.0936129032,405.1428172043,415.2390322581,1920.4424731183,12,12,5889.60520297,1
474260.916058319,394.324,392.8516666667,33.3333333333,0.0471570002,0.6316180596,-2.4860364329,-2.9141778513,1.0013738661,386.37,376,415.4326451613,423.6526451613,403.0060430108,412.8467956989,1916.4932688172,13,12,5433.1169647765,1
479709.761271519,399.404,395.63,41.6666666667,1.3048327886,-0.8651043985,-0.6102213327,2.4995327853,3.9976917046,402.16,373.63,413.0310967742,422.0582150538,401.2805806452,411.6188602151,1912.8709462366,13,12,4202.7148922949,0
471668.930415439,394.32,397.9866666667,41.6666666667,-1.2600484505,-1.1676221641,0.7197469707,0.578933523,-2.8398246585,390.1,375.59,411.7975268817,420.3402580645,399.6988602151,409.7792043011,1907.7045376344,13,12,4621.71667914,1
478258.083965659,390.756,393.895,50,-0.8896345293,0.5953892306,0.4600610187,-1.3087543242,0.2223160102,391.77,372.53,409.9006021505,418.4434623656,398.2090752688,408.0526451613,1904.5886666667,13,12,5412.5598785533,1
482520.713302289,393.236,391.455,58.3333333333,0.6379962187,0.5471518068,-0.6030281591,0.5153700906,0.808424171,394.62,404.59,408.1695053763,416.5611182796,397.0367096774,406.5957419355,1900.451827957,13,12,5317.6345098163,0
471106.667803789,391.906,390.9883333333,50,-0.3471992172,-1.4334219477,-0.9646210441,-1.5580895712,-3.9246033135,379.55,374.45,406.6868172043,414.6565376344,394.9985376344,404.2152043011,1897.0596129032,13,12,6245.7264907792,0
457562.522383789,387.118,389.625,50,-1.2274796497,-0.8243933975,-1.1732965334,-2.1641568856,-0.4037104577,378.12,381.05,404.2881935484,412.0867311828,392.2602580645,401.8479354839,1897.2577204301,13,12,6570.4075290704,0
454975.415210519,384.066,385.205,41.6666666667,-0.7964106972,-1.0510923741,-1.6709312225,-0.544095177,-0.6844798963,376.38,385.36,401.9094623656,409.3962365591,390.2394408602,399.4166236559,1897.7235698925,13,13,6005.6922781132,0
450808.749390179,379.41,381.47,41.6666666667,-1.2252271736,-1.7336400098,-1.0033189086,-1.303123134,-1.9217663717,368.49,385.5,399.5216344086,406.7484731183,387.7875268817,396.6428387097,1898.4163010753,13,13,4416.7504370902,1
458063.883607869,374.782,378.1433333333,41.6666666667,-1.2075240701,-0.5282542592,-0.5697688598,-0.5124133415,0.8969396887,371.79,386.2,396.742,404.1516774194,385.5880860215,394.2237419355,1899.4165591398,13,13,4165.2284409465,1
463782.996931429,373.442,374.4933333333,50,-0.3560136512,-0.3440894495,-0.2306259673,0.6149442349,0.3329487811,373.05,390.31,394.3180215054,401.4727096774,383.7324946237,392.0174193548,1898.4635913979,13,13,4933.0960734044,0
456675.210323069,371.474,372.5983333333,50,-0.5272204562,-0.4879055961,-0.0099520043,-0.4633978508,-1.2597444827,368.4,376,392.1073978495,398.8563010753,381.6885806452,389.634516129,1898.5170752688,13,13,5184.6180695481,1
470121.690006069,373.91,374.1983333333,50,0.6382015304,1.2781935059,1.4052781116,1.9414427768,5.1426300364,388,363.73,389.7225591398,397.5264731183,379.9714193548,388.6472903226,1898.7383010753,13,13,5038.904605436,0
