btc_sma10_1,btc_wma_10_1,btc_mom_1,btc_stcK_1,btc_stcD_1,btc_rsi_1,btc_macd_1,btc_lw_1,btc_ao_1,btc_cci_1,btc_open_0,class_y0
126.762,128.8832727273,14.22,94.7388199925,97.4972246246,65.3748004981,1.2480647439,5.2611800075,0.8681672026,189.9170048561,135.43,1
128.918,131.792,20.27,92.5789389325,95.6475863083,71.4487021261,1.6932915634,7.4210610675,0.9,234.3084220987,142.75,0
130.425,133.3632727273,14.06,78.3432474113,88.5536687788,63.015117846,2.1226375596,21.6567525887,0.4407484407,184.2719939066,137.54,1
132.469,135.8205454545,19.81,88.8385635717,86.5869166385,68.005116185,2.6164739903,11.1614364283,0.744,162.329433374,143.94,1
135.345,139.5334545455,26.99,94.7946790052,87.3254966627,73.4223727852,3.2616726036,5.2053209948,0.9380453752,211.8306305869,152.89,1
139.355,145.1070909091,39.2,88.4370784352,90.690107004,79.0247297247,4.1696481046,11.5629215648,0.976993865,262.107517428,166,1
143.334,150.0589090909,39.21,89.5740990557,90.9352854987,79.2368498223,5.1946391258,10.4259009443,0.1477832512,217.8355202349,166.6,1
148.609,156.7490909091,52.15,96.9879518072,91.6663764327,83.3886046796,6.4434246437,3.0120481928,0.9659949622,227.3691761938,180.15,1
154.786,164.2292727273,56.93,91.1856157902,92.582555551,85.5928398699,7.9058124296,8.8143842098,0.9345686161,241.3217177603,189.74,1
161.9,173.17,68.54,100,96.0578558658,88.1039143264,9.6341144996,0,0.7494725738,229.3574376105,203.94,0
167.745,178.9827272727,51.11,84.2196603446,91.8017587116,77.7424486178,11.2555478882,15.7803396554,0.0523809524,146.3254915912,194,0
172.129,182.4109090909,49.04,75.1830251892,86.4675618446,71.2413595385,12.5833575658,24.8169748108,0.0049373338,113.2693305596,187.5,0
176.329,183.762,35.62,65.7851448817,75.0626101385,65.5269569579,13.5165245068,34.2148551183,0.2615384615,94.356837934,180.39,1
181.335,186.9749090909,41.11,83.109919571,74.6926965473,70.7156039405,14.3529937459,16.890080429,0.9961290323,98.9168546759,194.99,1
185.708,189.754,30.62,86.2363811888,78.3771485472,71.5522489454,15.0940928328,13.7636188112,0.5223880597,97.1262872942,196.62,1
189.577,193.2052727273,38.1,97.3324022346,88.8929009982,74.0148139737,15.8309157631,2.6675977654,0.8657024793,97.7192430068,204,0
192.672,194.6530909091,17.41,87.3463687151,90.3050507128,68.3679236864,16.3762770725,12.6536312849,0.1190909091,78.3674166435,197.58,1
195.013,196.6290909091,13.79,95.171216664,93.2833292046,70.4082131204,16.8314468537,4.828783336,0.7179190751,68.8259413733,203.54,0
196.253,197.9267272727,-1.81,91.7836041359,91.4337298383,69.2931419994,17.1456866702,8.2163958641,0,60.3738432757,202.14,1
196.343,199.4916363636,10.99,96.5476190476,94.5008132825,70.281348087,17.3592793236,3.4523809524,0.7594936709,54.5376210196,204.86,1
197.956,201.9747272727,23.4,100,96.1104077278,72.1143837013,17.5410317943,0,0.7919876733,54.0629671992,210,1
201.979,207.2245454545,47.27,95.1886792453,97.2454327643,77.0958920269,17.9218329514,4.8113207547,0.880069025,72.3067021417,227.29,1
208.313,214.6647272727,48.9,91.6587377101,95.6158056518,80.6503277885,18.6229717248,8.3412622899,0.9665187576,94.9504893108,242.9,1
215.237,224.6514545455,66.62,98.3823529412,95.0765899655,84.0287630132,19.7702043579,1.6176470588,0.9250732524,108.9138528388,263.24,1
224.675,238.4265454545,86.31,94.7744563129,94.9385156547,87.2903488414,21.5347344419,5.2255436871,1,136.6584320116,291,1
237.606,258.3038181818,136.46,99.7141949825,97.6236680789,90.5198705171,24.2306328964,0.2858050175,0.9520157756,167.1653797578,333.9,1
251.976,277.1463636364,137.7,87.8305729025,94.106408066,90.9374230056,27.429255008,12.1694270975,0.4582689335,162.5800021839,341.24,0
263.922,290.0598181818,120.85,76.4824992768,88.009089054,81.2303941831,30.4217721444,23.5175007232,0,111.4818339079,323,1
278.098,304.6030909091,139.05,88.2952860955,84.2027860916,83.4158888818,33.3925034473,11.7047139045,0.675879397,128.8340652261,343.63,1
293.108,318.578,144.96,94.8473169286,86.5417007669,84.4465463916,36.2940371944,5.1526830714,0.7704532078,133.1718518269,354.94,1
311.458,336.8310909091,166.67,96.8797304556,93.3407778265,87.3900779188,39.532257799,3.1202695444,0.9995550612,148.4397577421,393.5,1
330.47,356.0114545455,174.05,97.7360873095,96.4877115645,88.7813106769,43.0957833702,2.2639126905,0.6948987064,148.7596126215,416.88,0
347.38,370.8350909091,148.76,91.5884602016,95.4014259889,86.6091194736,46.4991995269,8.4115397984,0.3484042553,130.3718623491,412.07,1
364.509,386.6805454545,143.53,94.695851779,94.67346643,88.0430779413,49.8773214153,5.304148221,0.8747225647,126.7574546254,434.53,1
383.147,407.2025454545,143.38,99.0395190263,95.107943669,90.1938739705,53.6324688341,0.9604809737,1,133.73438861,478.1,1
416.648,459.1776363636,327.77,99.8782549882,97.8712085978,94.7457359143,60.3621830023,0.1217450118,0.9689895119,200.6743860303,669,0
436.125,480.8798181818,213.01,57.3858218685,85.434531961,70.341047499,66.3440002983,42.6141781315,0.2280901857,140.4358619142,536.01,1
463.725,510.4934545455,255.09,68.2772083943,75.180428417,73.7850767762,72.3972308409,31.7227916057,0.4636312849,115.7469984091,600,1
501.334,557.0889090909,365.04,92.8569970816,72.8400091148,78.8626859651,79.9433778724,7.1430029184,0.8754928824,157.1301849943,720,1
545.338,610.4827272727,401.5,99.1024514295,86.7455523018,81.2826830958,89.0440486074,0.8975485705,0.6843910806,164.8138193877,794,1
588.903,662.0849090909,412.2,92.5122991145,94.8239158752,82.2776323289,98.9838863917,7.4877008855,0.8886538247,162.9010540639,829.15,0
627.213,700.4752727273,388.05,86.7613465318,92.7920323586,78.4507812229,108.2387573001,13.2386534682,0.1423052829,125.0086239619,800.01,1
667.801,735.142,383.35,89.3548990277,89.5428482247,79.0924429093,116.6169178287,10.6451009723,0.56020558,110.2197676574,811.95,1
715.978,780.3236363636,438.92,99.5213275183,91.879191026,82.2366808119,125.3108163302,0.4786724817,0.8569491525,115.0495319905,915.01,1
764.638,825.4149090909,294.97,99.1505922166,96.0089395875,83.5289995894,134.2219626053,0.8494077834,0.5920683069,115.2567923642,963.98,1
799.035,870.568,476.97,94.4657680978,97.7125626109,84.7563773272,143.2779859421,5.5342319022,0.7232757174,115.8016607503,1012,1
858.633,931.1052727273,532.99,98.8191349934,97.478498436,87.2428514077,153.5222592374,1.1808650066,0.8379369027,121.6226051732,1131.99,0
910.685,978.5392727273,399.52,94.4611464968,95.9153498627,85.6660672145,163.4254230022,5.5388535032,0.3736144578,111.7551964968,1119.52,0
934.185,986.5965454545,160,73.5031847134,88.9278220679,68.1625551259,169.5983456037,26.4968152866,0.0109614974,60.2281727825,955,1
959.432,1007.1938181818,218.32,85.2828025478,84.4157112527,71.6666879098,174.1983864151,14.7171974522,0.7736650485,62.78899175,1037.11,1
982.017,1024.5698181818,254.95,85.0622406639,81.2827426417,71.9375490795,177.2945370446,14.9377593361,0.4605681818,62.4077606592,1055,1
1015.213,1051.8412727273,314.13,94.6810153957,88.3420195358,74.6107750862,180.1103325708,5.3189846043,0.9713353761,67.5021803719,1135,0
1035.812,1053.4152727273,107.57,71.0025010421,83.5819190339,65.2159664462,180.4669798734,28.9974989579,0.0226426799,35.0734626326,1020.51,0
1025.673,1013.2512727273,-149.07,16.3245192308,60.6693452229,51.6755265147,175.5184291606,83.6754807692,0.0391708968,2.5437246614,809.72,0
998.605,952.8198181818,-319.68,24.317617866,37.2148793796,45.7253882904,165.1638357878,75.682382134,0.096445859,-44.2965266675,693.3,1
976.007,914.3461818182,-344.99,39.4154232864,26.6858534611,50.4586942615,153.082131487,60.5845767136,0.7102739726,-34.319031349,787,1
952.798,900.5085454545,-219.62,57.6069092198,40.4466501241,55.4950375751,142.003598838,42.3930907802,0.8474461862,-12.4523882495,899.91,1
938.769,905.3143636364,24.23,70.3892881312,55.8038735458,58.6740955034,133.076598625,29.6107118688,0.9483032033,7.6395700785,979.07,0
931.173,894.4545454545,-168.43,54.2457542458,60.7473171989,53.4784400961,124.0643239418,45.7542457542,0.0476630435,-11.353754549,879.04,0
913.548,883.554,-183.78,52.9857239535,59.2069221101,53.0833290719,115.0635079811,47.0142760465,0.296905367,-19.6052852526,871.22,1
896.646,878.5416363636,-246.03,55.3639908479,54.1984896824,53.7774869517,106.5149459412,44.6360091521,0.6986651519,-16.4170305414,888.47,0
868.523,870.2023636364,-173.09,50.4837204734,52.9444784249,51.808804675,97.8936130961,49.5162795266,0.1670679756,-25.6589686752,850.78,1
852.336,869.0163636364,47.09,52.320385012,52.7226987778,52.4068776826,89.6345026348,47.679614988,0.2888521137,-33.5206096828,861.98,0
839.945,839.6825454545,-2.3,24.3284388351,42.3775147735,43.5384368484,79.1028820734,75.6715611649,0.0094046835,-69.3747857072,690.5,0
837.977,809.4416363636,-113.38,21.4834094518,32.710744433,42.7466658707,67.241401941,78.5165905482,0.429122118,-87.0654688582,675,0
811.277,751.6276363636,-379.9,18.2172746143,21.3430409671,36.4389110019,52.5640158466,81.7827253857,0.0237193876,-133.8923562602,520,1
789.787,728.6681818182,-294.23,46.5172371413,28.7393070691,45.7060352239,39.4037618882,53.4827628587,0.8691873099,-94.7995405948,685.1,0
752.864,695.9796363636,-269.04,37.5030869787,34.0791995781,42.6612986153,26.5979088794,62.4969130213,0.2331799693,-87.7365328263,610,0
724.463,667.2825454545,-276.19,35.0384431749,39.686255765,42.0590430983,14.3860318739,64.9615568251,0.3932038835,-95.2057324829,595.07,1
698.607,646.9547272727,-273.32,37.9410263587,36.8275188374,43.0781988156,3.4351019684,62.0589736413,0.8302299152,-76.392252651,612.66,1
675.485,638.9825454545,-196.02,44.8723225605,39.283930698,45.5415950091,-5.4875732627,55.1276774395,0.9145553032,-63.3209833476,654.76,0
655.706,634.8925454545,-209.01,44.6986579508,42.50400229,45.4525335959,-12.6869684048,55.3013420492,0.3450479233,-52.5828492828,653.57,1
637.407,639.1296363636,-11.99,55.1457609483,48.2389138199,47.090605078,-17.9847907125,44.8542390517,0.6384180791,-38.072552042,679.01,1
643.007,659.0556363636,73.38,67.7783764702,55.8742651231,51.2133082534,-20.6872916907,32.2216235298,0.9834005764,-5.6977244394,747.83,0
647.753,673.2507272727,201.08,66.0835819731,63.0025731305,49.6257453049,-21.9878139117,33.9164180269,0.2523395722,-7.3823434206,723.98,0
667.253,685.4774545455,30,68.2268282182,67.3629288872,49.2401596738,-22.3883156579,31.7731717818,0.2775608849,-15.1320858958,715,1
671.553,696.5223636364,118,71.7719338301,68.6941146738,50.1323492902,-21.9452721362,28.2280661699,0.5954465849,-5.1956284408,728.01,1
684.204,708.3327272727,141.48,92.7219910497,77.573584366,50.7426985521,-20.810946062,7.2780089503,0.6980802792,8.0033345702,736.51,0
697.901,717.0229090909,119.34,91.5417026511,85.345209177,50.3906994411,-19.3273227839,8.4582973489,0.083,8.5993027621,732,1
712.125,727.3863636364,100.14,96.5292362109,93.5976433039,52.2037320602,-17.2931337656,3.4707637891,0.8968253968,23.5544025378,751.88,1
725.068,740.4890909091,131.2,94.1656614395,94.0788667672,54.49446927,-14.5137769641,5.8343385605,0.7793594306,41.6768365781,784.19,1
740.709,755.8221818182,130.39,96.434811703,95.7099031178,56.4300295704,-10.9777712489,3.565188297,0.6774381935,55.4523982869,808.24,1
755.687,771.8369090909,81.79,99.5243523723,96.7082751716,57.9128273277,-6.8184992292,0.4756476277,0.5175879397,65.5503556871,828.79,1
771.487,798.9847272727,183.92,87.3614907563,94.4402182772,63.2121236984,-1.2551850978,12.6385092437,0.9776921184,102.1504689022,905,1
791.303,825.8489090909,204.24,79.3507590831,88.7455340706,64.1211770147,5.1265690126,20.6492409169,0.756302521,117.1763087393,915.8,0
798.303,824.7029090909,57,41.3424206028,69.351556814,51.2614402315,9.5333580648,58.6575793972,0.1503797468,65.5126491904,785,1
807.848,829.2750909091,86.94,45.9565888542,55.5499228467,54.1008884734,13.0629849578,54.0434111458,0.7641231277,49.6292417295,823.94,1
816.673,832.35,92.76,45.5719675171,44.290325658,54.1987918868,15.8489218286,54.4280324829,0.3598651422,49.2193554786,825.5,1
828.734,838.884,97.71,54.4759895134,48.6681819616,56.3313548377,18.4308923725,45.5240104866,0.5910630747,59.7704354431,851.63,1
842.903,851.2214545455,112.4,66.2459269422,55.4312946576,59.5355111445,21.4093370934,33.7540730578,0.9487179487,90.4583684329,895,0
848.889,851.43,34.65,47.2202797203,55.9807320586,54.4002298549,23.5931079295,52.7797202797,0.1070791953,62.8447067288,844.04,0
850.249,846.7229090909,-5.79,39.8601398601,51.1087821742,52.4482910075,24.7747017731,60.1398601399,0,19.852512775,823.99,0
848.969,840.494,-89.01,32.7004774616,39.9269656807,51.7819531299,25.0979023787,67.2995225384,0.3783783784,15.0037798072,815.99,1
842.583,839.0705454545,-78.1,39.0653465347,37.2086546188,54.0380921766,25.2101863877,60.9346534653,0.7602040816,24.3762871935,841.14,0
832.099,833.9463636364,29.4,21.4782608696,31.0813616219,51.2902057116,24.7003056501,78.5217391304,0.2015901513,12.3866218857,814.4,0
833.319,827.6010909091,-26.25,14,24.8478691347,49.5449855926,23.4964799459,86,0.1178571429,-20.8727491982,796.97,1
831.974,823.3612727273,-14.76,19.5652173913,18.347826087,50.8843593617,22.0714728069,80.4347826087,0.9431818182,-11.8742239699,810,1
833.705,825.1969090909,-10.54,33.5086956522,22.3579710145,54.1671838982,21.043887427,66.4913043478,0.6280846063,-0.1366798258,841.5,0
831.046,823.7996363636,-70.57,34.2808988764,29.11827064,52.2837292183,20.0152343777,65.7191011236,0.0976666667,-1.2090805928,826.02,0
823.876,822.6803636364,-19.16,41.3148454746,36.3681466677,52.1462521989,18.9761885687,58.6851545254,0.4136585366,-9.0942430565,824.88,0
821.391,821.8301818182,-3.8,37.3896247241,37.6617896917,51.413163733,17.8510660786,62.6103752759,0.0041684035,-21.3482597473,819.2,0
820.291,820.1227272727,-3.99,32.4227373068,37.0424025018,50.4467318801,16.5754151869,67.5772626932,0.1839495041,-26.2263339609,810.95,0
816.692,812.7970909091,-61.14,10.3476821192,26.7200147167,46.2826673442,14.7239677025,89.6523178808,-0.0058139535,-56.2837495458,780,1
813.258,810.9985454545,-7.6,29.8571428571,24.2091874277,50.0047232438,13.0026974522,70.1428571429,0.8486238532,-40.6477822813,806.81,1
813.293,811.2698181818,17.55,58.3509265775,32.8519171846,51.0874180618,11.5504534301,41.6490734225,0.697614773,-14.5323833941,814.67,0
808.768,800.1165454545,-58.05,21.5152482836,36.5744392394,43.1398707897,9.3146957256,78.4847517164,0.0841836735,-104.573372803,750.95,1
806.568,796.3405454545,-54.07,50.295385598,43.3871868197,48.128469149,7.2589755569,49.704614402,0.8362589139,-78.7691316435,785.51,1
801.782,794.0936363636,-31.81,55.814516129,42.5417166702,48.9591978267,5.5063959254,44.185483871,0.7382404181,-51.9730168323,794.21,1
799.179,793.7678181818,-24.9,62.4916666667,56.2005227979,49.7656010769,4.115358364,37.5083333333,0.4367513177,-49.139447475,799.99,1
796.99,794.4625454545,-16.2,65,61.1020609319,50.2067936687,3.0624919135,35,0.5263435195,-26.1729173919,803,1
796.393,797.4152727273,1.23,73.525,67.0055555556,51.7575728862,2.4330111995,26.475,0.983461073,18.4573935131,813.23,1
796.692,800.7965454545,34.99,74.9916666667,71.1722222222,52.034351112,2.1244333294,25.0083333333,0.7997329773,28.8111400073,814.94,0
799.542,802.9434545455,1.7,76.2557077626,74.9241248097,50.8752376885,1.924781134,23.7442922374,0.0006896552,-0.4219084053,806.99,0
799.161,803.5703636364,-11.76,71.5504587156,74.2659443816,49.8597435567,1.7115717418,28.4495412844,0.2773993808,-7.4753182076,802,0
795.919,800.5101818182,30.38,52.5963302752,66.8008322511,46.140800779,1.1675224981,47.4036697248,0.2002857143,-59.157456718,780.01,0
797.123,794.7049090909,-24.01,35.7706422018,53.3058103976,43.0696938503,0.1493641967,64.2293577982,0.4052941176,-111.6043029265,764,0
788.824,777.9570909091,-89.2,40.0046511628,42.7905412133,35.0013450538,-2.0539148206,59.9953488372,0.0166836216,-301.2553675746,705.01,0
777.452,758.26,-119.5,28.6,34.7917644549,32.292898394,-5.2710260081,71.4,0.2949663879,-246.2750613834,680.49,1
766.19,741.8814545455,-115.63,32.8102505039,33.8049672222,33.8398777137,-8.833161158,67.1897494961,0.8399282592,-169.7450027853,688,1
754.671,727.6305454545,-125.42,53.0667832403,38.1590112481,33.9438248741,-12.3976651285,46.9332167597,0.1400546448,-235.3163980082,688.34,0
740.858,713.1630909091,-139.89,48.7927903692,44.8899413711,32.3621012536,-15.9513204818,51.2072096308,0.3616853933,-151.1981248885,677,0
724.558,697.0052727273,-156.51,41.0215885399,47.6270540498,29.6561288666,-19.644237913,58.9784114601,0.1882111546,-154.0040834211,650.04,0
704.119,675.1056363636,-198.88,24.9209765283,38.2451184792,24.993303135,-23.9499775267,75.0790234717,0.1370167636,-175.545536761,609.4,1
690.72,668.7203636364,-113.33,46.7415428072,37.5613692918,38.9931069011,-27.324239332,53.2584571928,0.6220481445,-131.651669052,670.34,0
678.07,662.3767272727,-108.16,42.6238948545,38.0954713967,37.4647072317,-30.0856267027,57.3761051455,0.0941521788,-98.7302166847,655.83,0
663.771,652.0003636364,-84.01,31.9298245614,40.4317540744,33.7023372731,-32.805240841,68.0701754386,0.1771471434,-116.057149351,621,1
656.636,646.5256363636,-46.83,36.6315640681,37.0617611613,36.2099308149,-35.0793529737,63.3684359319,0.7999636298,-93.327815435,633.66,0
651.357,641.2645454545,-59.67,34.8928571429,34.4847485908,35.5286365956,-36.9701557422,65.1071428571,0.4083979005,-87.5520525963,627.7,0
644.921,636.1105454545,-64.8,34.0695970696,35.1980060935,34.9710315205,-38.5121523691,65.9304029304,0.4368421053,-78.8425285883,623.01,0
632.326,621.0085454545,-113.24,13.4743074646,27.478920559,28.6560414167,-40.6425256031,86.5256925354,0.1139800285,-99.7077601409,561.86,1
622.951,611.7401818182,-70.64,22.7797001153,23.4412015498,32.8199809606,-42.6264201063,77.2202998847,0.4600779793,-98.0128406588,581.35,1
618.84,609.5454545455,6.77,35.879691243,24.0445662743,38.6613877342,-43.8462174139,64.120308757,0.6674172874,-60.5170575413,610.77,0
619.438,607.9545454545,-58.91,42.1526315789,33.6040076458,38.5647789755,-44.4358192017,57.8473684211,0.7598442233,-34.3563540782,609.9,0
606.087,592.6912727273,-120.34,10.423342072,29.4852216313,30.7505178995,-45.6884399564,89.576657928,0.1644633849,-67.2812088471,535.49,0
594.004,579.7663636364,-86,43.1447746884,31.9069161131,30.7065060712,-47.1946481723,56.8552253116,0.0707133059,-100.5535982563,534.34,1
590.428,578.1729090909,-48.42,59.201022691,37.5897131505,40.1629035882,-47.8717261653,40.798977309,0.9375,-36.2990615762,585.24,0
585.362,576.8223636364,-44.7,58.4851390221,53.6103121338,39.901443778,-47.9202563946,41.5148609779,0.5126868266,-26.1893591149,584.7,0
577.781,570.7365454545,-71.12,55.6027382216,57.7629666449,36.3610398814,-47.9594029505,44.3972617784,0.1665012899,-39.4043912822,551.8,1
572.228,568.8636363636,5.62,62.0296296296,58.7058356244,39.2691084598,-47.6325773494,37.9703703704,0.5880487805,-37.0231832876,567.46,0
572.666,567.7749090909,-15.11,62.7344428092,60.1222702201,39.1160010281,-47.0047194253,37.2655571908,0.1951083936,-31.1236021712,565.38,1
582.3,586.8701818182,66.81,89.5774193548,71.4471639312,55.7975016999,-44.3358407012,10.4225806452,0.9714826328,38.7096228348,677.69,0
588.512,603.3610909091,62.91,88.064516129,80.125459431,55.1131729041,-40.5013725753,11.935483871,0.3578717201,55.3031510039,673.27,0
594.502,618.1752727273,134.5,87.0935483871,88.2451612903,54.6499202358,-36.0930567202,12.9064516129,0.2483078019,52.8951063659,669,0
607.91,631.824,134.57,86.9580645161,87.3720430108,54.5809802286,-31.4805929049,13.0419354839,0.2224815247,52.5673561241,669.57,0
617.689,636.3476363636,47.55,75.0935483871,83.0483870968,48.7779784069,-27.4970188576,24.9064516129,0.0076038904,30.8472910172,632.79,0
