btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_high_5,btc_low_5,btc_close_5,btc_vol_5,hrate_30,class_y0
-33980.6245580205,288.772,288.9766666667,50,-0.2254033394,-0.8392840145,-0.9804965345,0.6140428051,1.6668224707,286.79,296.79,285.83,296.54,6737.50300267,339051.812710282,1
-27480.7062849605,287.318,288.855,58.3333333333,-0.4964321714,-0.5166286005,0.7010202705,1.270898836,0.8749752013,289.27,297.95,289,295.31,7880.67396576,337079.882305895,0
-33928.1258383305,284.816,286.565,50,-0.8657143604,-0.0397491471,0.0932467573,-0.6935410994,-2.2620574,282.8,295.66,282.99,283.25,9610.54940209,337034.169479176,0
-55582.8079097305,279.456,280.0883333333,50,-1.9879237215,-2.3752204367,-3.7225680725,-6.0213397093,-9.7806220187,256.59,287.69,280.46,282.01,5375.79972728,336596.037592555,1
-40565.0661910305,275.416,276.515,50,-1.4864696292,-2.2747926542,-3.3247152726,-3.856044209,2.0685336008,261.97,287.75,281.42,286.75,2430.04567943,336498.10822789,1
-34886.6861494705,270.458,273.1733333333,58.3333333333,-1.8083787132,-2.4792171918,-2.5516037891,1.0629053257,0.0572770507,261.92,294.26,285.78,289.27,6499.91827306,336107.561319439,0
-39510.5810215205,264.604,268.715,50,-2.1335775401,-2.1014575752,0.458263906,-0.3468709414,-0.7510189334,260,292.99,281.9,282.8,6447.41955337,336071.474292389,1
-33533.7424960505,261.592,265.1266666667,50,-1.0944714733,1.0770661631,0.7465770171,1.0912270004,2.9334729342,268.28,284,249.02,256.45,21654.6820714,334568.697131824,0
-42192.2154001605,263.49,262.3166666667,41.6666666667,0.7267401119,0.3912917396,0.5026299693,1.1294544207,-0.6745640929,265.98,265.95,249,261.81,15017.7417187,336070.498527079,0
-61244.9451079605,260.128,260.4083333333,41.6666666667,-1.327216786,-1.6733402451,-1.9807806824,-4.4379074907,-8.2012508884,245.29,265.27,257,261.96,5678.38004156,339358.783550809,1
-48363.3123409605,257.124,257.93,50,-1.1809285642,-1.2884059719,-2.6956989406,-3.7062663644,0.7887181595,246.99,262.49,256.25,260,4623.89487205,342380.815081856,1
-39977.3751079405,254.97,255.8083333333,58.3333333333,-0.8461093223,-1.7910048864,-2.1631518176,0.8558977178,0.9230772761,249.23,272,259.24,267.74,5976.83852547,342710.441768295,0
-46067.2214887005,251.01,253.7983333333,50,-1.536591579,-1.7520984505,0.3976190288,0.2020694635,-0.518938349,247.93,270.07,259.5,265.94,8658.47290411,346430.69779045,1
-40381.5819294005,248.396,251.32,50,-1.007903935,0.7904328033,0.7910043513,0.7249678889,1.9688741267,252.91,266.52,241.84,245,19052.7297078,346774.264700047,0
-47071.8103179105,247.796,247.33,50,-0.2464096878,-0.5051916496,-0.9812812915,-1.2124527627,-4.3937796521,242.41,250,236.4,246.94,12881.632767,347237.183746858,1
-39120.0631800505,247.998,247.8216666667,58.3333333333,0.0816344159,-0.1287262991,0.0013443842,-0.9824204871,2.4289386778,247.95,253.75,244.91,249.23,8385.93723302,346386.045817613,0
-47234.1527367005,247,247.3716666667,50,-0.4044963295,-0.3758858246,-1.157472475,0.4606811135,-1.5075764509,243.93,250.52,245.12,247.94,6089.84638076,346548.268751572,1
-41008.1362723105,246.75,246.9483333333,50,-0.1010858752,-0.6185758757,0.6398253831,-0.2547312642,0.9981139224,246.68,253.83,247.25,252.87,5685.6395593,345666.154408064,1
-31201.3140692305,246.832,247.8383333333,58.3333333333,0.0324014691,1.1389467494,0.7089494399,1.8172123853,2.6363108482,253.22,252.96,239.96,242,6690.22838851,345572.604959252,1
-26152.7366936405,249.27,248.0583333333,58.3333333333,0.9828858544,0.6213726486,1.3310223484,1.4974765614,0.3586422746,254.19,248.86,236.52,247.95,7951.74713786,346112.783420447,0
-28922.0183514605,250.42,250.0083333333,58.3333333333,0.4585070734,0.9500279545,0.9339992985,0.0828435236,-0.1929552273,253.6,248.59,238.55,244.24,8114.08955665,347131.85635332,1
-23162.6581914505,253.68,252.1066666667,66.6666666667,1.2921010369,1.3655978155,0.9420268046,1.2337190695,2.6603933664,260.57,246.83,239.32,246.69,6226.01646439,348822.775522905,0
-29123.3358244405,255.458,253.9966666667,58.3333333333,0.7080596906,0.2259969012,0.1817817767,0.3691502788,-1.9220928089,255.54,256.96,244.52,253.28,9806.82220308,347015.279263247,0
-35133.6034059505,255.546,255.1683333333,50,0.0347140127,-0.0462680528,0.002627672,-1.3262551752,-0.7304175415,253.71,256.67,251.23,254.19,5048.57737559,349986.988649619,0
-46797.2595610505,253.624,253.7183333333,50,-0.7707913023,-0.9152503211,-2.1071315503,-2.199650921,-3.6688843004,244.84,255.85,250.76,253.7,2769.28165782,346553.569109168,0
-54740.9701016005,251.57,251.925,41.6666666667,-0.8264607949,-1.6981743352,-1.623534844,-2.0700934952,-0.47130269,243.75,261,251.65,260.54,5759.36016001,346966.304547757,0
-66290.6007581005,246.66,248.9733333333,41.6666666667,-1.9793393805,-1.9936510234,-2.4147288506,-1.7876511257,-3.1039995615,235.99,262.98,254,255.58,5960.67763299,347230.158820153,1
-62182.0967575305,242.774,244.9083333333,41.6666666667,-1.5813655168,-1.7941025106,-1.1691752473,-1.518111526,0.0677765096,236.09,256.62,251.5,253.72,6010.26758151,346792.149844548,1
-59008.7691065805,239.33,241.7283333333,50,-1.4056617767,-0.8398561457,-0.9627072976,0.1079388343,0.148101159,236.42,254.96,243.06,244.58,11663.6561551,346145.712396686,0
-72932.9958121805,235.044,236.6333333333,41.6666666667,-1.8339652537,-2.1746308947,-1.864841339,-2.8311502633,-5.8104016857,222.97,246.3,238.47,243.43,7943.71054055,346278.034921897,0
-91515.1853874805,229.518,231.8366666667,33.3333333333,-2.4095474807,-2.2359344606,-3.0038381173,-4.5798077554,-3.3492138251,215.78,243.94,231,235.99,11549.6306565,349040.299095409,1
-81565.8609660905,226.896,228.4116666667,33.3333333333,-1.1431184243,-1.4458421578,-1.9771565967,-0.0605340522,3.2281457207,222.83,239.42,233,236.15,4108.50400057,346162.38376086,1
-70730.9876792905,225.166,226.9966666667,41.6666666667,-0.746339159,-0.9699492385,0.6435349105,2.6399092783,2.051672836,227.36,237.5,233.42,236.5,3173.32765095,345677.187208004,0
-78659.3830792105,222.386,224.7383333333,33.3333333333,-1.2114353818,-0.0616938058,1.0341462006,-0.0628535595,-2.177379955,222.6,236.9,219.64,223.15,13924.2267056,344553.237376009,1
-74039.0675002205,222.436,222.555,41.6666666667,0.0223939112,0.8652958453,0.0776792201,-0.9093175878,0.3587447794,223.35,224.79,210,215.8,18582.1895753,343277.278582712,0
-79940.5631759705,223.784,222.4533333333,41.6666666667,0.6150961581,-0.0381662325,-0.7347792554,-0.0134789056,-0.3857025906,222.54,222.88,214.05,222.88,9949.32442139,342499.058088527,1
-73973.7019366705,224.068,223.87,50,0.1270186299,-0.3541449216,0.2536000895,0.2010277446,0.7877580797,224.3,229.67,222.44,227.5,10834.8732868,346474.243445004,1
-64050.0236863205,225.716,226.0133333333,58.3333333333,0.7115852881,1.4338265989,1.7921872054,2.8811321034,4.9745061272,235.71,228.29,220,222.6,7928.39539992,348250.781698228,0
-74760.5239265205,227.886,227.005,58.3333333333,0.9518296515,1.1001008695,1.5953686896,1.9991739945,-0.9761581381,233.25,224.72,220.32,223.4,4620.31557899,347449.304112602,1
-66407.6666047805,230.402,229.235,58.3333333333,1.0956633807,1.4660048736,1.6920871382,0.0508776437,1.0779134255,235.61,227.35,221.91,222.54,5901.49567575,345927.197909766,0
-74951.3337121205,231.942,230.375,50,0.6803076482,0.6534450403,-0.7869086553,-0.6922839139,-2.4624812533,231.04,226.51,221.43,224.3,5966.8612393,341788.286246224,0
-80237.4323056405,232.306,230.9716666667,50,0.1616278056,-1.0415917748,-1.063402987,-2.1340611932,-1.8056411332,226.12,236,223.91,235.74,9923.67825035,343059.201183707,0
-91475.7885937405,229.062,230.175,50,-1.4257231652,-1.538114422,-2.4101237045,-2.3839449301,-2.962248727,219.52,238.64,229.1,233.45,10710.5002402,343526.980251617,1
-77659.2971132405,227.818,228.7566666667,50,-0.5401040207,-0.9446083822,-0.4386507585,0.2448444288,3.4519375846,227.17,236.22,232.01,235.98,8352.85732174,342415.785634682,0
-87005.0803206505,225.654,227.375,41.6666666667,-0.9387159015,-0.5577745636,-0.1418190404,1.2683958029,-0.9151459788,225.18,236,228,230.24,8543.66710734,344252.505826464,1
-78336.7196711104,224.702,225.625,50,-0.4178155985,-0.0708592148,0.8929372892,-0.3865628585,0.1420202618,225.5,232.29,225.7,226.12,5286.09859352,341768.881595017,1
-65846.5173113105,226.718,226.6183333333,50,0.8722614391,1.8308889806,1.290539446,2.3933821584,4.644744055,236.47,227.26,214.98,219.52,11238.3562881,339948.637915101,0
-72533.6406705005,229.014,227.4316666667,50,1.0194873197,0.4113747535,0.8535483309,1.2093123654,-2.2261193241,231.05,229.93,217.52,227.23,13816.4914805,340333.300932348,1
-68183.5816027905,230.334,229.8166666667,50,0.5726327044,0.9445773752,1.2120964131,-0.5042274079,1.2176645084,233.83,227.56,221.45,225.16,9345.78320741,340678.958927224,1
-63775.7674356105,233.102,231.7783333333,50,1.1930458267,1.455802218,0.3928216056,1.7022920705,2.1869196326,239.73,226.99,221.81,225.48,8668.36064954,339636.350674256,0
-71280.4561895305,235.674,233.975,50,1.109335249,0.2254830475,1.042683838,0.9551935029,-0.2765326269,238.22,240,224.6,236.2,12490.2023598,337743.238317144,0
-79902.0035081005,235.458,235.5816666667,41.6666666667,-0.0916576331,0.4419577897,0.1833888835,-0.818376491,-1.3602203552,235.18,239.23,230.51,231,6687.12335919,339308.487249591,0
-88525.8307201405,234.956,234.2966666667,41.6666666667,-0.2185052964,-0.5775477476,-1.4990368744,-2.1102889981,-2.860357641,228.34,234.9,229.87,233.83,4350.05906771,339206.785178221,1
-77463.1816000405,235.564,235.275,50,0.2583422366,-0.2238021124,-0.2062252743,0.3707722662,3.6019021734,236.92,242.25,232.31,239,4407.81416718,341809.002497022,1
-67976.4266323905,236.404,236.8366666667,58.3333333333,0.3484119632,0.5046481107,1.1262709327,3.1195852196,2.6372682658,243.22,242.2,236.07,238.34,7504.68875392,342445.308413052,0
-73476.0327915405,237.128,237.33,50,0.3014839515,0.7169100282,1.9093325846,1.0630477902,-0.5111726853,241.83,238.78,229.66,235.12,8621.54731857,339595.294668198,0
-76996.2750003104,237.93,237.4616666667,50,0.3382262999,1.1378722852,0.3165289891,-0.8438406492,-1.1765086131,239.13,235.94,227.01,228.49,8623.82721204,337317.822592744,1
-67305.6355139905,240.492,238.4916666667,50,1.0909705386,0.4632376299,-0.2614392487,-0.1365725304,0.9033635523,241.3,240,227.35,236.87,11062.6491201,338189.889284568,0
-75724.3511964805,241.324,240.5816666667,41.6666666667,0.3481987927,-0.2240685755,-0.1283672056,0.3957034982,-0.111956556,241.03,246.57,235.29,243.2,9486.75496765,340402.423510103,0
-85056.8175018404,239.878,240.4316666667,41.6666666667,-0.6035894358,-0.6266936234,-0.4434219602,-1.1168147165,-2.121672877,235.97,247.01,238.62,241.96,5499.60615915,343140.310832561,1
-77526.3166935404,238.912,239.42,41.6666666667,-0.4032781856,-0.2099705787,-0.5810819558,-0.8156446557,0.4903835657,237.12,244.99,238.02,239.13,3520.24220877,342436.865007686,1
-72989.3877321004,238.56,238.655,41.6666666667,-0.1477446383,-0.410521686,-0.5100433959,0.2957713446,0.1011591235,237.39,244.51,237.99,241.3,9690.63948632,345675.497285736,0
-76106.1772054204,237.432,238.0766666667,41.6666666667,-0.4730176869,-0.5632829697,-0.0438196672,-0.3109212836,-0.7230016908,235.43,242,237.54,241.03,8418.71568249,343070.401249538,1
-73461.0157974704,236.42,237.1883333333,50,-0.4243345754,0,-0.1634611886,-0.2957713446,0.1314590016,235.69,244.14,235.06,235.97,9332.46630536,348064.611134011,0
-80904.2356177504,235.8,235.8283333333,50,-0.2644864071,-0.4532039003,-0.6379915749,-0.595486517,-1.3224320356,233.03,239.7,232.22,237.13,7530.5008083,347229.360220039,0
-86472.5124159004,234.654,235.0666666667,41.6666666667,-0.489213984,-0.6368072608,-0.6080757842,-0.9778431771,-0.6332543186,231.4,239.28,235.12,237.37,4536.92896144,346225.79135848,1
-78649.1557867404,234.066,234.6166666667,41.6666666667,-0.2492613866,-0.1308263106,-0.218254748,0.3338338958,1.3009221102,234.4,237.4,234,235.66,3116.78947332,346170.698565034,1
-74039.8745599704,233.934,234.2216666667,50,-0.0560914828,-0.1029791039,0.3035052066,0.7718849692,0.2428478283,235,237,234.15,235.97,2645.16140795,347974.011742679,1
-63588.0750754704,234.538,234.7766666667,58.3333333333,0.254340635,0.6485338027,1.0757965097,0.9632337095,1.6836195908,238.8,236.94,231.44,232.87,7443.21982028,348066.443194338,0
-66804.3548943905,235.516,235.075,50,0.4156280717,0.6778486692,0.4701575223,0.5838123693,-0.5159948523,237.87,234.24,230.86,231.4,5568.27679815,344702.108655583,1
-63882.8069232704,237.08,236.1333333333,58.3333333333,0.6647163172,0.505664869,0.5932705492,0.0480960285,0.6121869092,239.69,234.86,231,234.43,7823.35662916,344701.189817585,0
-69507.8939802504,237.312,236.8316666667,58.3333333333,0.0987194039,0.0626872978,-0.4776234666,-0.4584377737,-1.5290624566,235.72,236.52,233.75,235,4609.28122677,345044.938031174,1
-60917.8182133004,237.454,237.045,58.3333333333,0.0603344342,-0.3454868549,-0.2886508558,-0.7390697383,0.0509229801,235.71,240.9,232.92,238.99,10451.7994845,344012.377489146,0
-69490.6917018305,236.69,237.0733333333,50,-0.3222610637,-0.2738276165,-0.5691657918,-0.0892174593,-0.2293578987,235.32,240.67,237.4,237.76,3216.27981892,344599.111288514,1
-64484.7109182605,236.43,236.6516666667,58.3333333333,-0.1096540219,-0.2901142547,0.1228684793,0.158841229,0.5470403566,236.46,241.64,237.66,239.22,2921.54797112,343096.757881817,0
-70650.6023308305,235.792,236.3633333333,50,-0.2684943006,0.0466477384,0.0452226578,0.1825129361,-0.1820144844,236.03,240.1,233.1,235.59,5625.08705698,345618.037698166,0
-74896.5467990105,235.096,235.1783333333,50,-0.2976321765,-0.3847709657,-0.4365753213,-0.9283831603,-1.6747518361,232.11,237.96,234,235.71,8590.07576695,342811.186401475,0
-79268.7551087105,233.736,234.065,50,-0.585466453,-0.6744935916,-1.0816715744,-1.5315001193,-1.3882484026,228.91,237.35,234,235.17,8572.87348853,343634.493596144,0
-91453.7176525104,231.404,232.0316666667,41.6666666667,-1.0170500217,-1.4080726163,-1.8167586603,-1.8877620724,-2.3872757422,223.5,236.8,234.87,236.46,5005.98078357,342873.679479052,1
-83708.8390365905,229.148,230.3666666667,41.6666666667,-0.9775795612,-1.1764708304,-1.0103771618,-0.8214415414,0.7443926593,225.17,236.52,234,236.03,6165.89141257,342984.747561766,0
-89524.4121973204,226.796,228.335,33.3333333333,-1.0221646491,-0.8590178523,-0.6826076689,0.1697263678,-0.4049399237,224.8,236.03,231,232.11,4245.94446818,342444.923983011,0
-94346.8213072504,224.972,226.1616666667,33.3333333333,-0.8016893965,-0.655049645,-0.0776409459,-0.4886577485,-0.5723755733,222.99,232.51,228,228.91,4372.2083097,341854.984605146,1
-85950.1084456005,224.07,224.8766666667,33.3333333333,-0.3979747911,0.0993504467,-0.1156636242,0.0289745255,0.6303246243,224.4,231.2,220.65,223.51,12184.9625438,341326.981160546,1
-83177.7772828005,224.366,224.2233333333,41.6666666667,0.1319960198,-0.0211031401,0.1068424545,0.4464514683,0.2625783124,224.95,226.38,221.34,225.18,7744.87861592,343704.767573217,0
-86502.1599170705,223.87,224.0883333333,33.3333333333,-0.2214901622,-0.1756277219,-0.0433784381,-0.3802299693,-1.0230382509,222.65,226.99,222.57,224.27,5815.57316073,346999.231596125,1
-77515.2929936605,224.65,224.5866666667,41.6666666667,0.3448056404,0.5741009438,0.555359717,0.7017504193,2.4265390894,228.05,225.98,222,222.99,4822.40910993,346229.627723791,1
-68385.5851065205,225.792,225.325,41.6666666667,0.5056834725,0.4745231845,0.5451714752,1.3292763383,0.2320135871,228.7,225.9,219.03,224.4,8396.71286165,348589.56629183,0
-74670.3257898805,226.472,226.1266666667,41.6666666667,0.3007575473,0.310302356,0.754749225,-0.0811457072,-0.3943050016,227.88,225.26,223.07,224.99,2772.3311628,350171.858102542,1
-69943.0109301305,227.28,226.8983333333,50,0.3559408514,0.7006856269,0.1254011394,0.0720949156,0.5384948328,229.14,225.48,221.86,222.7,3324.38263427,351251.34365292,1
-64055.8626431105,228.62,227.6333333333,58.3333333333,0.5928326086,0.1344059884,0.1018701222,0.3499576841,0.1614205355,229.3,229.4,222.31,228.17,8986.86692341,349447.120779303,1
-60046.0580050605,229.314,229.1233333333,66.6666666667,0.301869544,0.3193335332,0.5572130448,0.5665721508,0.9717237662,231.64,230.79,226.67,228.7,9129.70788714,351133.860520454,1
-56459.7768665705,229.992,229.7766666667,66.6666666667,0.2942825289,0.4664294115,0.4424076045,0.582901139,0.1940785117,232.08,229.75,226.83,227.8,6284.74068336,351723.568256467,1
-45954.1922113705,231.616,230.98,75,0.7004942699,0.7409941292,0.9341853271,0.9154161075,1.6367537032,236,229.57,227.25,229.03,4727.31485975,353180.225511338,1
-27999.5983989705,235.828,234.695,83.3333333333,1.7593570747,2.1588412096,2.554547024,3.7347812801,5.8328088571,250.02,230.7,228.29,229.4,5887.14828702,350189.00711335,0
-44950.7397132705,239.5,237.8166666667,75,1.5398666194,1.6819023327,2.1778436063,2.4483885579,-0.9360317413,247.76,232.04,228.06,231.64,4009.80463805,350475.052306374,1
-33805.6099074705,242.852,240.9833333333,75,1.397118154,1.6978780646,1.7182528517,-0.3390251509,0.2579814394,248.45,234,230.94,232.09,3586.28113849,352634.005775867,0
-40588.6849001005,245.174,242.9933333333,75,0.9762546631,0.8111299031,-0.8627630816,-0.8261287517,-1.9102389428,243.75,237.09,231.55,235.92,10505.5846552,355800.056371135,1
-36153.9978399505,246.942,245.105,75,0.7357074817,-0.5385678621,-0.4060799024,-0.7381105732,0.4340177963,244.65,252.05,234.35,250.09,17954.5938124,354548.772874731,0
-38100.2908699705,245.652,246.3916666667,66.6666666667,-0.5225825422,-0.4192202424,-0.6449541364,-0.0123117331,-0.4586412626,243.6,257.39,243.2,247.76,16951.1413143,351471.51964092,1
-32950.5270114605,245.3,245.71,75,-0.1425799947,-0.2427203532,0.3131191767,0.2526698669,0.9639809964,245.99,251.58,240,248.4,11145.1298058,352630.677508181,0
-37904.4304076505,244.368,245.04,66.6666666667,-0.3787653333,0.0041030691,-0.13920184,0.0205178714,-0.9229452537,243.85,249.93,242.14,243.7,6783.07499263,352832.893157564,0
-44627.7437320805,243.666,243.6716666667,58.3333333333,-0.2901536765,-0.4711965447,-0.4753816387,-1.1950629563,-1.4671806589,240.19,245.56,239.93,244.76,4434.68706015,354286.098977047,1
-39624.8124299005,243.11,243.385,58.3333333333,-0.2284612096,-0.1709161964,-0.5492152606,-0.3623502641,0.7424801307,242.08,245,241.06,243.64,1946.29303002,357122.818799834,1
-34352.9613643905,242.978,243.0883333333,58.3333333333,-0.0542518108,-0.3088100126,-0.1040982656,0.577442931,0.4124057313,242.98,247.99,242.64,246,5149.76385851,357901.53023931,1
-27251.8586600405,244.02,244.35,58.3333333333,0.4191541357,0.7546789831,1.4952988638,1.8717082303,3.3310107292,251.28,247.25,242.14,243.74,4953.90339619,355463.204768116,0
-33356.1708629705,244.996,244.7866666667,50,0.3964708594,0.8623837389,0.9023516083,1.1473245468,-1.0363616355,248.63,243.99,238.2,240.19,6723.31332443,356061.655410564,1
-17963.0665359705,248.166,246.8366666667,58.3333333333,1.2780681094,1.411965104,1.7451515616,0.9522219777,2.940805591,256.04,242.9,239.18,241.98,5002.93130218,354977.103645062,1
1939.3773082295,252.27,250.555,58.3333333333,1.6279200784,1.9317986651,1.4653946438,2.7162727834,2.4917399758,262.58,243.44,240,242.98,5271.85106551,354766.641766075,0
