btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_low_30,btc_close_30,trfee_value_30,class_y0
659019.09407264,849.324,833.5866666667,75,3.9392390309,3.972397594,4.2418003082,5.1790217947,1.5612297989,915.8,709,741.8897849462,706.148172043,752.7003655914,14.2014100212,0
624955.57286464,849.486,838.6033333333,66.6666666667,0.0206475971,-0.7652378665,-1.8094362671,-7.1125612959,-15.7863523906,785,729.01,752.4836129032,711.4613763441,754.3770752688,14.2324244633,1
651271.33139414,852.296,845.1466666667,75,0.3441919776,-0.1615993619,-3.1477370793,-5.5022205184,4.7819113538,823.94,742.5,754.1602365591,715.1960860215,758.5387311828,14.2299847063,1
676573.57559574,851.49,847.7066666667,83.3333333333,-0.0974874175,-2.3210627195,-3.6151602256,2.470435857,0.1589603601,825.5,767.62,758.3534193548,719.8879139785,762.949311828,14.1380487493,1
689419.73611584,841.012,851.6766666667,83.3333333333,-1.1926542122,-1.8811252149,2.7539505103,1.7399700886,3.320979817,851.63,790.2,762.8106236559,726.094,769.4888602151,14.0539884241,1
705550.65262884,836.482,850.275,83.3333333333,-0.4989712655,3.3228740158,2.8365282364,4.1753121746,5.0296445322,895,826.07,769.2838924731,735.5422150538,778.9226666667,13.9567458579,0
693361.47714984,848.292,837.7433333333,83.3333333333,1.4505603353,0.6177225807,0.7706433209,-0.5045249272,-6.0386943866,844.04,876,778.614172043,743.4656989247,784.9122365591,13.8059916245,0
673995.08555664,848.202,844.0766666667,75,-0.0109326129,-0.0534058561,-1.1782010805,-4.2821238868,-2.525553387,823.99,785,784.6055698925,748.6430322581,789.6339139785,13.7088024646,0
664265.54164247,846.448,842.8333333333,66.6666666667,-0.2138066987,-1.0975033276,-3.1398859475,-1.690481728,-0.855410069,815.99,765,789.3989677419,755.0345591398,793.9630752688,13.636664428,1
676533.31613887,844.154,845.5633333333,66.6666666667,-0.2708823697,-1.5960140951,-0.1151206646,1.0900956966,3.0356014621,841.14,779.78,793.7338494624,761.767827957,800.0137634409,14.0034678369,0
668317.86447538,827.716,839.195,58.3333333333,-1.9229406523,-0.8940022188,-0.3501518294,-0.0975227095,-3.2306468812,814.4,799.41,799.7902150538,768.4818709677,804.0164086022,13.9612662513,0
651202.92493788,818.346,822.63,50,-1.1421229242,-0.7962653085,-0.7765503883,-2.6826263135,-2.1346057458,796.97,849.51,803.7974623656,771.867311828,806.6066236559,14.0291671056,1
656689.76645873,815.746,816.955,50,-0.3184390602,-0.184196308,-1.2574622314,-0.2708699065,1.5928659328,810,826.46,806.3804086022,776.4295483871,809.426516129,13.9712631923,1
665107.77450375,820.962,820.1333333333,58.3333333333,0.6292209238,0.0276257893,1.1137166794,2.737877892,3.8828898512,841.5,783.11,809.2083655914,780.0180430108,814.0466236559,13.8680435623,0
658139.61779898,817.938,821.805,50,-0.3627825661,0.3541835127,1.1837799321,0.9792369318,-1.9244159876,826.02,800,813.7999784946,784.6789892473,817.132172043,13.867025796,0
650470.01842877,820.036,819.0966666667,41.6666666667,0.2559679663,0.8536113943,0.6071932148,-1.0306551034,-0.1368942191,824.88,805.18,816.8950322581,788.7055268817,819.6480645161,14.0618377312,0
642160.92435383,824.436,819.8966666667,33.3333333333,0.5444533189,0.2823501655,-0.9178297298,-0.4145366009,-0.6921789826,819.2,810.01,819.4198709677,791.380688172,821.3404516129,14.0789541377,0
634765.91486177,824.836,822.3633333333,25,0.0493218499,-0.9090701504,-0.570621538,-0.7874851975,-0.8827914124,810.95,765,821.1218709677,793.6467526882,822.214688172,14.2263406382,0
618990.71232397,812.422,817.3633333333,25,-1.5313845299,-1.4331266655,-1.8652041476,-2.4517167301,-4.0206420478,780,796,821.9379784946,793.3420860215,820.6824516129,14.4281123362,1
627696.27633737,808.578,811.485,33.3333333333,-0.4708636045,-0.5543559508,-0.5084149402,-0.3212267041,3.3781886396,806.81,791.01,820.4188602151,793.1693978495,820.6620645161,14.3231595895,1
637400.41359924,806.55,809.6066666667,41.6666666667,-0.2473745279,-0.1361734142,0.1126992519,2.1793699017,0.9805511638,814.67,815,820.4122365591,794.1848172043,821.0259784946,14.1480781032,0
612206.17697264,793.1,797.45,33.3333333333,-1.7131684382,-1.9207626946,-1.2208029102,-3.5202986851,-8.021148534,750.95,814,820.7858709677,790.484,817.1368387097,14.0804278968,1
632248.99310954,788.3,792.25,41.6666666667,-0.6000450061,0.2551042544,-0.7859238741,-1.669161393,4.682825748,785.51,801,816.8535053763,787.6595698925,815.4940430108,14.0692250292,1
639293.51467197,791.142,789.285,50,0.3610798044,-0.3931974044,-0.8511135938,2.7339038764,0.7849820047,794.21,801.1,815.0735053763,787.4649032258,814.1228602151,14.0473461938,1
652419.06282787,789.78,792.6166666667,50,-0.1695315698,-0.4570522532,2.0643131737,0.7550568866,0.7251317685,799.99,767.02,813.7311397849,786.4145806452,813.0004946237,14.0045902215,1
660147.22288428,787.43,791.9833333333,50,-0.2905320754,1.6421220392,0.6285541363,0.5503402021,0.3755486357,803,773.4,812.6375913979,786.5412473118,811.9261075269,14.0008630754,1
668443.28705175,799.686,791.73,58.3333333333,1.5668827998,0.7878970627,0.7888687488,0.8207372389,1.2659258421,813.23,795.01,811.5920215054,787.282344086,811.4082795699,13.911226986,1
672518.969513159,805.084,802.2366666667,66.6666666667,0.6735550674,0.6456983331,0.6192205212,0.741056464,0.216187086,814.94,725,811.096516129,788.3871182796,810.9415483871,13.6326519594,0
667587.13596288,807.942,805.6533333333,66.6666666667,0.3566553822,0.2645362857,0.227532169,-0.2916646675,-0.799516421,806.99,740.01,810.6488817204,788.772516129,810.0440860215,13.5210419074,0
659995.13279814,808.542,807.1166666667,66.6666666667,0.0748606596,-0.0003113344,-0.4223903933,-0.7416791329,-0.6838418448,802,781.99,809.6739354839,788.8989892473,808.8347741935,13.4882143871,0
651515.63046253,804.408,804.1733333333,66.6666666667,-0.5215613506,-0.9684331488,-1.3633065604,-1.6452016301,-2.6065614154,780.01,770.7,808.4239354839,787.6799569892,806.5119354839,13.4713927243,0
630863.02371383,794.56,797.6716666667,58.3333333333,-1.2491854458,-1.6155285788,-1.8875326314,-2.4893780247,-2.372194634,764,791,805.9767311828,785.1942580645,803.3003010753,13.5586871538,0
564500.76587203,772.564,779.635,50,-2.8992771224,-3.4242172977,-4.337675782,-5.2032329653,-8.0342712967,705.01,802.59,802.7886451613,774.1988817204,796.328688172,13.6879662691,0
550999.65051103,746.962,757.2183333333,50,-3.4473510422,-4.1382283416,-4.6487839836,-5.7870786585,-3.5398860202,680.49,810.23,795.8399139785,766.2923225806,788.0298494624,13.6039554257,1
566061.583218229,723.838,737.03,50,-3.1093907963,-3.2350981416,-3.5227326441,-1.2669633179,1.0059593845,688,800.5,787.5650107527,758.91,780.4851397849,13.4384288773,1
637922.120170429,704.934,717.8333333333,50,-2.5752801883,-2.6260515768,-0.8233116702,0.5349755048,0.0639916251,688.34,796.83,780.0864731183,743.0263870968,773.324172043,13.4217004169,0
597859.68281813,687.156,699.9616666667,41.6666666667,-2.4738774406,-1.0837789765,-0.2650766286,-0.9005946352,-1.8651808955,677,775,772.9817634409,734.3460215054,765.7921935484,13.3170528866,0
582347.895559929,676.552,681.295,33.3333333333,-1.5636552545,-1.069597563,-1.7614498789,-2.6741706308,-3.4831603662,650.04,752,765.5898709677,726.1234193548,757.1325806452,13.4679622435,0
554202.08194353,661.276,664.4783333333,25,-2.381136527,-3.2279105048,-4.3252112148,-5.5552263745,-7.6272923827,609.4,619,756.8178494624,716.2886236559,745.7516989247,13.4853861437,1
622580.227339829,657.602,662.5633333333,25,-0.5417732125,-0.6932144219,-0.3025589307,1.2877417871,10.202775957,670.34,662.01,745.7979784946,702.7819139785,739.0129247312,13.703893506,0
601817.587245429,651.206,657.3066666667,25,-0.9522205597,-0.7239804757,0.1957461544,4.107265423,-1.988245111,655.83,666.21,739.154,695.712344086,731.7946666667,13.7070347235,0
575420.016326229,640.386,646.1716666667,25,-1.6705949223,-1.2174535613,0.9191593792,-3.7226489097,-5.4570527085,621,530,731.9412043011,686.5245591398,722.6703225806,13.5402194373,1
595322.455648029,636.72,639.265,33.3333333333,-0.570333828,1.1939058107,-1.8090509047,-1.7194538016,2.0181451053,633.66,631,722.8223225806,679.0027741935,714.7416774194,13.4626510587,0
580488.515713129,641.438,635.2166666667,33.3333333333,0.7661208953,-1.5930428701,-1.4613087898,0.5365631695,-0.9450187663,627.7,631.58,714.8986451613,671.880344086,706.8077419355,14.1569493693,0
569360.03733863,632.24,638.3666666667,33.3333333333,-1.4244298021,-1.2834759749,0.1077162697,-0.8474981482,-0.74997753,623.01,601.54,706.9696774194,665.5994623656,699.0322365591,14.1350498465,0
534393.33883733,613.446,620.51,33.3333333333,-3.0929780096,-2.5019593348,-4.0086608149,-5.5404818392,-10.3309861483,561.86,538.01,699.1979139785,656.1250322581,687.7481505376,14.1958003755,1
564006.27595193,605.516,608.0966666667,33.3333333333,-1.3195619364,-2.1539886968,-2.5569786736,-3.4604792454,3.4100276574,581.35,628.88,687.9175698925,645.202,678.2871397849,14.2454181183,1
582082.36697313,600.96,606.41,33.3333333333,-0.732239849,-0.6790451197,-0.6554009829,4.1823915999,4.9547555423,610.77,590.01,678.4602795699,636.9352903226,671.2427956989,14.1560265538,0
561214.21206833,597.438,602.4816666667,33.3333333333,-0.5691171611,-0.5239020689,2.7451259576,2.4126751077,-0.129405327,609.9,610,671.4125591398,631.6101935484,664.58,14.0233039889,0
509373.39989123,579.934,587.1133333333,33.3333333333,-3.0276070889,-1.2017623241,-2.7390256512,-6.585916248,-13.0424271691,535.49,609.99,664.7392043011,621.1118494624,653.4696989247,14.0436329967,0
393611.41326923,574.562,572.445,33.3333333333,-0.9797192329,-2.0771559555,-4.4211264547,-6.5669870186,-0.0915468681,534.34,617,653.6310107527,603.8151827957,642.9112473118,14.3495857237,1
442722.31543353,575.34,576.3416666667,33.3333333333,0.1333806879,-1.0719630257,-1.3861489253,4.4419901966,8.9755272614,585.24,560.9,643.0321075269,595.7550967742,636.1956989247,14.4067596575,0
425674.24492893,569.764,576.6166666667,33.3333333333,-0.9342670837,-1.1354825229,2.8334990258,4.2960219727,-0.3834833159,584.7,530.01,636.3199354839,590.7737204301,629.6941505376,14.4003885997,0
403039.91994153,558.124,566.785,33.3333333333,-2.0051547242,0.754163387,1.0360668054,-2.9336634227,-5.4838435294,551.8,562.15,629.9292903226,584.205655914,621.6263655914,14.4818676424,1
417343.86158423,564.522,559.6833333333,33.3333333333,1.1604658173,1.4734689887,-1.0272171022,-1.3490839953,2.7856755387,567.46,599.78,621.8479139785,577.7687526882,615.0855053763,14.5349478096,0
410906.46306282,570.77,564.8083333333,33.3333333333,1.135025394,-0.8251000728,-0.9723056584,1.283463277,-0.2187489847,565.38,514.02,615.298172043,573.0000215054,608.9646666667,14.3397674485,1
475821.28343292,589.26,588.59,41.6666666667,2.9333587346,3.7625692473,6.8447068395,8.8742224899,17.9671939644,677.69,400,609.1143010753,569.3250537634,610.543311828,14.3869626601,0
447789.96642952,607.26,603.2166666667,41.6666666667,2.8711628659,4.9599144647,5.6846607734,8.6363656524,-0.6944626597,673.27,530,610.6872473118,570.7880860215,612.1108602151,14.6539722468,0
435070.35224752,630.88,617.715,33.3333333333,3.8782807169,4.1514320114,5.6081590101,-0.5713584671,-0.4482542744,669,571.22,612.266516129,573.8089462366,613.7895698925,14.6757903208,0
424665.65485412,651.298,637.3283333333,25,3.3086041772,4.1904424677,-0.4018080312,-0.255480717,-0.0627071596,669.57,541,613.8749677419,577.0267956989,615.7390537634,14.7039385544,0
403216.22864822,664.608,648.2133333333,25,2.222411939,-1.7137835674,-2.0535572032,-2.8562086677,-5.6497101757,632.79,535,615.8169462366,578.202344086,615.6025591398,14.6209418277,0
393517.20733553,653.07,657.1733333333,25,-1.779409564,-2.0506462901,-2.584776962,-3.8458118633,-2.0419135508,620.02,553,615.6708172043,579.1478924731,614.9624946237,14.525607634,1
402638.68208298,646.47,650.8916666667,33.3333333333,-1.0055430658,-1.1448652637,-1.5055846317,0.5664781403,3.1748698315,638.4,562.02,615.0174193548,580.9609677419,615.9224086022,14.3750451056,0
389288.36045688,638.35,643.6233333333,25,-1.2502338109,-1.5471154737,-0.1795839064,0.7515809159,-1.6717079997,628.02,633.64,615.8594623656,582.5268817204,616.3376129032,14.3852688686,1
398454.98054204,630.856,637.3083333333,33.3333333333,-1.1517621165,-0.0272751017,0.644271048,-0.6210283438,0.4296513122,631.72,651.9,616.1750752688,584.540344086,617.0375483871,14.4566527183,1
411196.34181494,631.288,631.5383333333,41.6666666667,0.0681528418,0.5956694399,-0.264064024,0.4397579639,0.4498646157,634.95,650,616.8422365591,587.6095913979,618.0402150538,14.6364443909,1
417924.49451066,635.49,632.9083333333,41.6666666667,0.6665115877,0.0394220267,0.6097987022,0.6998723972,0.9498801788,641.02,613.45,617.8388172043,590.6728172043,619.5475268817,14.6516089608,0
409247.65967552,633.574,634.645,41.6666666667,-0.3016382485,0.0408791893,-0.0887115183,-0.3579995853,-1.6658793494,630.99,604.5,619.341827957,593.3009892473,620.4449247312,14.6056053723,1
411449.87768999,635.144,634.185,41.6666666667,0.247905087,0.2024685307,0.120003169,-0.2949353359,1.0760086776,637.58,613.03,620.2751182796,595.9446236559,621.8287096774,14.4201200412,0
408153.37015628,635.722,635.1183333333,41.6666666667,0.0912328252,0.0015748776,-0.3145268895,0.3611493404,-0.3537099968,634.99,609,621.6745376344,598.775827957,622.9960860215,14.1493860556,0
398988.28219542,632.954,633.2866666667,41.6666666667,-0.4407611146,-0.788421438,-0.4959354675,-1.2819075401,-2.2101050835,622.97,614.17,622.8462580645,600.7945376344,623.3411182796,14.1595968649,0
384080.48454882,627.152,629.4616666667,41.6666666667,-0.9262554982,-0.7413495354,-1.3471356064,-1.8438484112,-1.477591739,613.84,628.8,623.318516129,601.0057634409,623.1730752688,13.9159881719,0
377000.56738811,623.308,624.4933333333,41.6666666667,-0.6192405215,-1.0430528213,-1.2728337628,-0.8041981025,-0.130804466,610.01,632,623.2724086022,602.116516129,622.9727741935,13.7900005074,0
366093.90210811,613.456,617.42,41.6666666667,-1.6090683398,-1.9229079256,-1.8271755396,-2.0019674399,-3.8731304138,585.6,625.29,622.9946021505,601.5313333333,621.3227096774,13.7457903526,0
343675.72926521,600.458,606.2133333333,33.3333333333,-2.1594577982,-2.1467959768,-2.3698640561,-3.4893938512,-3.1056572886,569.99,625.32,621.1928172043,599.5515913979,618.5980645161,13.8131354818,0
330061.43103091,589.298,594.6,33.3333333333,-1.8826789331,-1.9839507316,-2.6016661535,-1.9659340234,-0.8262107582,564.31,629.02,618.4744731183,596.7352903226,615.6848387097,13.8483955098,0
323962.67979049,579.098,584.5816666667,25,-1.7402275398,-2.1425833082,-1.5657342731,-0.7957727653,-0.7653347724,558.22,619.46,615.5036989247,594.9772688172,612.4861290323,13.8705054512,1
337636.73973259,574.056,580.2466666667,25,-0.8424302653,-0.0847552282,0.9222121252,1.7964235669,4.3581819062,585.9,591.13,612.1347526882,592.5333763441,610.9434408602,13.7629279443,0
329529.35753088,573.214,575.675,16.6666666667,-0.1437172815,0.5967677202,1.0710938797,1.9893082058,-0.3795654947,583.77,605.11,610.6013548387,591.5323870968,609.3110537634,13.7876232822,0
319218.99496708,575.512,574.5933333333,16.6666666667,0.3991482816,0.7054880415,1.1957623128,-0.3854474839,-0.3913294732,581.48,578.66,608.9840215054,590.3488602151,607.588172043,13.8820426042,0
270013.03864328,557.45,558.76,8.3333333333,-3.4811889842,-4.1601525372,-6.9995973517,-10.3096132802,-20.2278970872,475,556,607.2751397849,582.6750537634,598.8960430108,13.8547411223,1
304973.09422118,545.652,548.21,16.6666666667,-2.2220173142,-3.8670671193,-5.0295676609,-7.3486867547,5.5305235777,502.01,541,598.5976774194,575.0010322581,592.0755268817,13.7742994252,0
297526.53595666,526.852,536.7083333333,16.6666666667,-3.49688667,-4.2762169639,-5.5711794608,1.7571793524,-2.016164873,491.99,556.74,591.7904086022,568.6642150538,584.7875483871,13.5140331184,0
266089.49052176,502.098,515.71,16.6666666667,-4.7656116031,-5.8591821356,-1.0696104851,-4.3696775164,-6.7231901599,460,547,584.5156774194,559.2201935484,575.6314193548,13.3165395018,0
245102.83956186,476.766,494.22,16.6666666667,-4.9134010429,-1.0847770318,-3.289877235,-3.926733416,-1.1302766722,454.81,568.86,575.3764516129,550.1310107527,566.3393548387,13.2062038794,1
268007.64742196,477.562,477.135,25,0.166880777,-1.1740299232,-0.8933182732,2.0216176701,5.1735120124,478.98,565,566.0998064516,542.1562365591,558.8476129032,13.1408148043,0
233528.98136966,464.96,471.135,25,-2.6824125347,-2.8489744502,-1.5575692136,-1.7712154843,-8.7159429811,438.9,466.1,558.6247741935,532.9766451613,548.964172043,13.107273448,1
260473.95867476,456.768,462.6383333333,33.3333333333,-1.7384906989,-0.4923158336,-0.2796622208,-3.0062493374,2.7034443062,451.03,468.3,548.7497419355,523.1848387097,540.370172043,13.0986716726,1
276173.26884476,455.208,456.0066666667,41.6666666667,-0.3420385928,-0.1449790729,-1.9178094347,1.4812573384,0.2590703706,450,486.97,540.1708172043,514.8066451613,532.3290107527,13.112319035,1
282640.58678064,457.202,456.8066666667,41.6666666667,0.4336696555,-0.7512909337,1.9035930821,1.50366747,2.7482645694,464.8,436,532.0033763441,507.5801290323,525.5691182796,13.034857925,0
277356.73840302,452.66,457.0466666667,41.6666666667,-0.9714820667,0.9646331619,0.3850294472,0.4480089854,-1.8522465985,459.97,438,525.2617419355,501.3799569892,518.6992688172,12.7704032053,0
269937.49046619,454.282,451.735,41.6666666667,0.3661047255,-0.2182301697,-0.3773303498,-1.9401278093,-2.0280090202,447.11,452.04,518.6488602151,495.2598924731,511.6180645161,12.8202828885,1
275781.91293959,454.79,454.1633333333,50,0.1123151305,0.0756263204,-0.8152530959,-0.2967563446,1.4344963309,453.57,430,511.5779569892,489.496172043,505.3254408602,12.9450005474,0
267775.30886919,452.688,452.6066666667,41.6666666667,-0.470325626,-1.2749731748,-1.0825487002,-0.6098185403,-2.6541334115,441.69,416.11,505.2956774194,483.564688172,498.6672903226,12.9458143463,0
218061.46441569,432.352,437.76,41.6666666667,-4.9374769478,-5.7087845351,-6.9357097068,-11.1208127256,-19.5874920397,363.1,430.77,498.6444301075,472.8065806452,487.3437634409,13.4668794033,1
260186.21019009,425.698,430.7933333333,50,-1.5142512101,-1.3858117576,-2.3259144538,-2.161804975,15.2638820898,423,441.25,487.3235698925,461.4532043011,480.4619139785,13.5409786117,1
270995.26225449,420.96,425.3183333333,58.3333333333,-1.0888011022,-1.7196254605,-1.4081228102,7.6815618046,0.0992415195,424.91,450.2,480.4449032258,455.4910322581,474.0629677419,13.320744316,0
259977.37734979,413.506,420.1833333333,50,-1.7148691692,-1.4800531086,4.5557598684,-0.7983012423,-1.695844004,416.29,446,474.1452688172,448.9298924731,467.6726021505,13.0716690364,1
293618.05220619,416.868,421.005,58.3333333333,0.747040263,5.8306733387,2.6862704217,3.9797848728,9.6554137496,459.99,446.24,467.7542580645,443.5587096774,464.4652903226,13.1609892097,1
326240.12952099,448.444,434.2233333333,58.3333333333,7.2203336721,5.2094465677,6.9128482504,11.2171943776,12.7789750057,523.1,438.08,464.6443225806,441.5684301075,465.6746236559,13.3742977478,1
